data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_rewards,MF_nnz,MF_OG,R_iters,R_rewards,R_nnz,R_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_56.csv,34,0.06591290560035282,0.0,0.6325014680554323,49,-48,5,-0.007560372845745146,29,-28,5,-0.0007242460662886603,617,-616,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_491.csv,35,0.06810481979596515,0.0,0.6244566437359081,48,-47,5,-0.004931995064708577,31,-30,5,-0.004931995064708577,460,-459,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_472.csv,36,0.06528435195555476,0.0,0.6165141420221025,62,-61,5,-0.010203137263200757,28,-27,5,-0.010203137263200757,1000,-999,4,0.5405763038714597
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_150.csv,37,0.06305177427334012,0.0,0.6086726614666215,120,-119,5,-0.006529872924817612,25,-24,5,-0.006529872924817612,1000,-999,5,0.27805105226014004
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_452.csv,38,0.06424654773015163,0.0,0.6009309171752603,65,-64,5,-0.0024124450386060867,27,-26,5,-0.0024124450386060867,571,-570,7,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_156.csv,39,0.06748697691204754,0.0,0.5932876405964593,47,-46,5,-0.003972744753016525,418,-417,5,-0.0016907652467372108,619,-618,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_92.csv,40,0.07217833428768322,0.0,0.5857415793134447,904,-903,4,0.0,550,-549,4,0.0,351,-350,4,-0.11813170689946578
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_187.csv,41,0.06332816023728913,0.0,0.5782914968390049,42,-41,5,-0.022321523230685602,29,-28,5,-0.01996236717461962,1000,-999,6,0.4054125634732229
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_268.csv,42,0.06386686702531295,0.0,0.5709361724128857,47,-46,5,-0.014486540916557017,31,-30,5,-0.014486540916557017,1000,-999,5,0.35738872116284714
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_489.csv,43,0.06561476280234967,0.0,0.5636744008017557,46,-45,5,-0.020400534845635997,28,-27,5,-0.013757851023228128,1000,-999,6,0.5216315340640187
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_375.csv,44,0.06749249367437905,0.0,0.5565049921017191,44,-43,5,-0.01374724180520087,31,-30,5,-0.01374724180520087,1000,-999,5,0.7068986461562105
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_212.csv,45,0.06771089000126349,0.0,0.5494267715433381,39,-38,5,-0.010897552522179764,29,-28,5,-0.010897552522179764,1000,-999,5,0.048323175894226335
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_462.csv,46,0.06341644570440641,0.0,0.5424385792991389,43,-42,5,-0.016624335077363262,31,-30,5,-0.016624335077363262,1000,-999,5,0.305374294565088
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_288.csv,47,0.0676005575393772,0.0,0.5355392702935645,1000,-999,5,0.013585419329499871,870,-869,4,0.0,635,-634,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_348.csv,48,0.06413308387085585,0.0,0.5287277140153429,54,-53,5,-0.02936751674097595,31,-30,5,-0.015967820092252314,963,-962,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_329.csv,49,0.06745035389614765,0.0,0.5220027943322413,39,-38,5,-0.008858694803409502,30,-29,5,-0.0030809575800830663,1000,-999,4,0.6641420410464032
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_202.csv,50,0.06491741471220851,0.0,0.5153634093081814,60,-59,5,-0.023104890958602197,31,-30,5,-0.023104890958602197,1000,-999,6,0.2110471642762593
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_122.csv,51,0.06407939708672461,0.0,0.5088084710226752,71,-70,5,-0.010153259993785411,25,-24,5,-0.003181003857853521,1000,-999,5,0.7776928994853041
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_407.csv,52,0.06471163440778967,0.0,0.5023369053925635,56,-55,5,-0.01620883221572188,28,-27,5,-0.009020169070691702,497,-496,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_174.csv,53,0.0656833123896877,0.0,0.49594765199601337,47,-46,5,-0.006770561875868409,31,-30,5,-0.006770561875868409,1000,-999,5,0.2955459047252497
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_219.csv,54,0.06739341315988914,0.0,0.48963966389876107,81,-80,5,-0.017000936941310697,31,-30,5,-0.002913619373474598,1000,-999,4,0.7528670995907315
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_258.csv,55,0.06660142477678391,0.0,0.4834119074825641,52,-51,5,-0.012486781057021844,31,-30,5,-0.00815009645860305,629,-628,7,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_197.csv,56,0.06548323191443672,0.0,0.47726336227583205,37,-36,5,-0.00970716247101012,26,-25,5,-0.00970716247101012,1000,-999,6,0.3878193598303348
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_474.csv,57,0.06898602471469442,0.0,0.47119302078641456,80,-79,5,-0.004979598562537316,367,-366,5,7.585721323796631e-05,1000,-999,6,0.23479532688148835
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_159.csv,58,0.0654609900991963,0.0,0.4651998883365146,54,-53,5,-0.011812612374471279,31,-30,5,-0.004644055666540333,607,-606,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_384.csv,59,0.06813660704639474,0.0,0.4592829828997018,47,-46,4,-0.03959858238627268,913,-912,4,0.0,292,-291,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_90.csv,60,0.0636247969399557,0.0,0.4534413349399993,44,-43,5,-0.0023729180179735596,26,-25,5,-0.0023729180179735596,1000,-999,5,0.2870989222546237
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_214.csv,61,0.06643770443590424,0.0,0.44767398725301655,39,-38,4,-0.0017128266760605194,366,-365,4,0.0,855,-854,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_16.csv,62,0.06739247179655662,0.0,0.4419799948091041,1000,-999,5,0.002970514282223123,884,-883,5,-0.016377368526627245,1000,-999,5,0.5451488769804452
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_341.csv,63,0.06335703066091,0.0,0.4363584245985008,57,-56,5,-0.006909004117637127,31,-30,5,-0.013804125944757328,735,-734,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_1.csv,64,0.064308646968743,0.0,0.43080835547845325,62,-61,5,-0.017749285261060104,31,-30,5,-0.017749285261060104,792,-791,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_45.csv,65,0.06520191385555425,0.0,0.42532887802227887,57,-56,5,-0.03848758557721206,31,-30,5,-0.016996400208055276,574,-573,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_493.csv,66,0.06653099620847928,0.0,0.4199190943703468,63,-62,5,-0.005102352857771288,31,-30,5,-0.004328687651564465,657,-656,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_123.csv,67,0.06408898602011819,0.0,0.4145781180829574,63,-62,5,-0.002791056512729306,28,-27,5,-0.002791056512729306,1000,-999,5,0.90042095471907
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_55.csv,68,0.06498338427112126,0.0,0.4093050739950916,51,-50,5,-0.0048279220101720205,29,-28,5,-0.0048279220101720205,370,-369,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_223.csv,69,0.0665561935596709,0.0,0.4040990980730063,49,-48,5,-0.02344514570751332,30,-29,5,-0.012078917103062052,626,-625,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_418.csv,70,0.06906356107194116,0.0,0.39895933727265603,139,-138,5,-0.003964512203401799,29,-28,5,-0.003964512203401799,860,-859,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_242.csv,71,0.061813108749760294,0.0,0.3938849493999134,61,-60,5,-0.04943521105008411,31,-30,5,-0.02350335605801827,1000,-999,5,0.7942117778686448
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_25.csv,72,0.06976741503752013,0.0,0.38887510297257033,70,-69,5,-0.004068133849347865,31,-30,5,-0.002564018896419591,1000,-999,6,0.259592122088212
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_470.csv,73,0.07088073225299031,0.0,0.3839289770840895,297,-296,5,-0.0005208829321821097,134,-133,5,-0.0005208829321821097,643,-642,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_336.csv,74,0.06753123199147947,0.0,0.3790457612690943,71,-70,5,-0.021386096942790957,31,-30,5,-0.010732281889758298,1000,-999,5,0.290955006868818
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_417.csv,75,0.0644359248607769,0.0,0.3742246553705658,67,-66,5,-0.013255063488154323,30,-29,5,-0.013255063488154323,1000,-999,5,0.48417452824081314
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_403.csv,76,0.06921026551744289,0.0,0.3694648694087305,244,-243,5,-0.008995949717206027,90,-89,5,-0.008995949717206027,1000,-999,6,0.5702625895392914
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_360.csv,77,0.06563016696373561,0.0,0.36476562345161545,74,-73,5,-0.006682736593860889,31,-30,5,-0.006682736593860889,288,-287,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_221.csv,78,0.06677776688374192,0.0,0.36012614748724886,83,-82,5,-0.006017409341178046,31,-30,5,-0.006017409341178046,1000,-999,4,0.49067221886313717
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_255.csv,79,0.06378002110849414,0.0,0.35554568129748837,71,-70,5,-0.006286544838449388,31,-30,5,-0.006286544838449388,1000,-999,5,0.9062161187693094
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_374.csv,80,0.06442343552787479,0.0,0.35102347433345177,61,-60,5,-0.001832021776207688,31,-30,5,-0.017896771804657152,494,-493,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_193.csv,81,0.06632773370103674,0.0,0.34655878559253317,76,-75,5,-0.030138057272285766,28,-27,5,-0.018098916543741326,619,-618,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_398.csv,82,0.06423745653490123,0.0,0.3421508834969842,85,-84,5,-0.02118055221852995,30,-29,5,-0.01744963473566619,1000,-999,4,0.7440774297763361
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_111.csv,83,0.0692779453758399,0.0,0.3377990457740369,61,-60,5,-0.0006305274702847032,689,-688,5,-0.018530977604601415,1000,-999,5,0.9263389587367334
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_300.csv,84,0.06684607805211004,0.0,0.3335025593375552,115,-114,5,-0.01616540717886436,282,-281,5,-0.006330809953422902,1000,-999,3,0.024158040018393136
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_421.csv,85,0.06428649440933079,0.0,0.3292607201711881,79,-78,5,-0.0006654376478546261,31,-30,5,-0.01864884918605902,1000,-999,4,0.012736903395504146
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_71.csv,86,0.06492687497207938,0.0,0.3250728332130117,96,-95,5,-0.001665159374351358,31,-30,5,-0.001665159374351358,1000,-999,5,0.294170620680419
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_35.csv,87,0.06448681349331821,0.0,0.3209382122416352,76,-75,5,-0.014575420081933625,30,-29,5,-0.019458268684242126,1000,-999,6,0.4648319194114799
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_450.csv,88,0.0664824365412752,0.0,0.3168561797637599,66,-65,5,-0.020591973364558848,30,-29,5,-0.002446937311222924,1000,-999,6,0.22641083180902255
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_267.csv,89,0.06934633739116222,0.0,0.31282606690316533,80,-79,5,-0.004245416191008616,268,-267,5,-0.003243259045970395,266,-265,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_485.csv,90,0.06766927380332587,0.0,0.30884721329110837,80,-79,5,-0.013237304488267918,31,-30,5,-0.0006924444921469673,1000,-999,6,0.5632966902256972
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_324.csv,91,0.06466014164528071,0.0,0.30491896695811543,85,-84,5,-0.02399898844415917,31,-30,5,-0.02399898844415917,309,-308,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_359.csv,92,0.06569759276511457,0.0,0.30104068422715147,103,-102,5,-0.029188513248334116,31,-30,5,-0.007760278681867905,547,-546,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_438.csv,93,0.07326443900773542,0.0,0.2972117296081491,958,-957,5,-0.0010880177989880664,781,-780,5,-0.013324340494285823,604,-603,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_96.csv,94,0.06905189786716819,0.0,0.29343147569387706,144,-143,5,-0.0075695675442257445,31,-30,5,-0.0035382799179125863,696,-695,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_334.csv,95,0.06380488323797565,0.0,0.2896993030571346,101,-100,5,-0.022777814273312724,30,-29,5,-0.017250354922825895,587,-586,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_271.csv,96,0.07068318554016335,0.0,0.2860146001492531,1000,-999,5,0.012863328309215197,734,-733,5,-0.001999020700458617,621,-620,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_191.csv,97,0.06402576731010082,0.0,0.28237676319988847,87,-86,5,-0.01444034502726013,30,-29,5,-0.013096723724330883,1000,-999,5,0.2406710939063752
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_226.csv,98,0.07028402637983856,0.0,0.27878519611808733,399,-398,3,0.0,1000,-999,5,0.0038743240761898294,736,-735,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_118.csv,99,0.06790010267577018,0.0,0.2752393103946134,82,-81,5,-0.004335066301079643,28,-27,5,-0.004335066301079643,1000,-999,5,0.7059688980749591
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_443.csv,100,0.061403112410265456,0.0,0.2717385250055153,203,-202,5,-0.001087169985160707,30,-29,5,-0.011133095100237238,852,-851,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_499.csv,101,0.06410374738216454,0.0,0.26828226631692026,106,-105,5,-0.0042624374608419445,31,-30,5,-0.005439242254360716,226,-225,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_249.csv,102,0.06797135469086941,0.0,0.26486996799103824,97,-96,5,-0.0011710795346169746,31,-30,5,-0.00027839285001703037,728,-727,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_264.csv,103,0.0670499736076647,0.0,0.2615010708933653,107,-106,5,-0.004787201858693263,31,-30,5,-0.004787201858693263,464,-463,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_361.csv,104,0.06658363342205807,0.0,0.25817502300106204,116,-115,5,-0.0017171499400755925,390,-389,5,-0.0020354980341978947,485,-484,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_110.csv,105,0.06544512943846506,0.0,0.2548912793125012,73,-72,5,-0.004138355682805253,31,-30,5,-0.004138355682805253,936,-935,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_220.csv,106,0.06618009379087744,0.0,0.2516493017579638,55,-54,5,-0.009982742155871967,28,-27,5,-0.004730168978289261,1000,-999,5,0.020773779896376018
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_281.csv,107,0.0694219654709276,0.0,0.24844855911147218,101,-100,5,-0.004751999517799669,458,-457,5,-0.004751999517799669,1000,-999,5,0.4915656154182936
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_397.csv,108,0.06845371323991206,0.0,0.24528852690374392,69,-68,5,-0.006295096622363571,396,-395,5,-0.006295096622363571,1000,-999,5,0.5035449567299412
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_247.csv,109,0.06354688396304331,0.0,0.2421686873362531,31,-30,5,-0.013722989455846189,30,-29,5,-0.02318121559631236,717,-716,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_311.csv,110,0.06689462703988376,0.0,0.23908852919638438,33,-32,5,-0.004969657785173033,122,-121,5,-0.00801587213850994,320,-319,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_388.csv,111,0.0698534853016346,0.0,0.2360475477736666,115,-114,5,-0.0008897717708995865,564,-563,5,-0.009437072788912313,889,-888,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_216.csv,112,0.06370788399240918,0.0,0.23304524477707186,33,-32,5,-0.0023958287136965216,31,-30,5,-0.0023958287136965216,1000,-999,5,0.24573139138672562
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_430.csv,113,0.06453356545134563,0.0,0.230081128253365,32,-31,5,-0.020074467578773843,28,-27,5,-0.016656319129635763,721,-720,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_358.csv,114,0.06772583777695093,0.0,0.2271547125064945,61,-60,5,-0.002143709252006079,52,-51,5,-0.002143709252006079,1000,-999,6,0.23889884543130105
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_436.csv,115,0.07029459957326274,0.0,0.22426551801800595,116,-115,5,-0.0019432495069234782,578,-577,5,-0.0019432495069234782,984,-983,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_24.csv,116,0.06585367232415863,0.0,0.2214130713684692,34,-33,5,-0.016893947242930293,31,-30,5,-0.016893947242930293,1000,-999,5,0.7104487410433624
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_23.csv,117,0.06332897906974584,0.0,0.2185969051599041,32,-31,5,-0.02079283613877298,31,-30,5,-0.02079283613877298,1000,-999,5,0.03157593844805847
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_54.csv,118,0.06884382030614765,0.0,0.21581655793919396,100,-99,5,-0.005229104675532814,199,-198,5,-0.005229104675532814,734,-733,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_31.csv,119,0.06526995568245131,0.0,0.21307157412247185,32,-31,5,-0.01756171629583909,28,-27,5,-0.01756171629583909,1000,-999,5,0.2414896654046883
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_210.csv,120,0.06114604910906291,0.0,0.21036150392046982,32,-31,5,-0.03455969522754092,30,-29,5,-0.015668814835610403,1000,-999,4,0.4693909589456635
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_284.csv,121,0.06346658744381987,0.0,0.20768590326481623,32,-31,5,-0.010809863542788005,29,-28,5,-0.010809863542788005,1000,-999,5,0.278531028485194
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_97.csv,122,0.06713250793504225,0.0,0.20504433373527234,103,-102,5,5.9449423776002116e-05,568,-567,5,-0.00026768815536832853,719,-718,7,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_492.csv,123,0.0663748366088092,0.0,0.20243636248789254,108,-107,5,-0.0029907277987885443,708,-707,5,-0.008835283623404465,668,-667,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_337.csv,124,0.06641507247305312,0.0,0.1998615621840998,38,-37,5,-0.0018841530492000366,31,-30,5,-0.0018841530492000366,491,-490,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_137.csv,125,0.06589094948483745,0.0,0.1973195109206619,35,-34,5,-0.012345246567133027,31,-30,5,-0.012345246567133027,1000,-999,5,1.025214273232166
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_283.csv,126,0.06292703343207637,0.0,0.19480979216055963,38,-37,5,-0.01684447120130313,31,-30,5,-0.01684447120130313,1000,-999,5,0.3610302868375629
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_160.csv,127,0.06724934691985507,0.0,0.19233199466473272,38,-37,5,-0.013632614769124068,31,-30,5,-0.013632614769124068,855,-854,6,0.0
