data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_nnz,MF_OG
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_48.csv,32,0.017108119742884634,0.0,0.583576902399149,1000,-76,11,0.09313268979651183,1000,11,0.06435930647039732
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_99.csv,33,0.015419371111494285,0.0,0.5743047717839403,1000,-58,10,0.1463088711100008,284,10,-0.012872322290525703
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_87.csv,34,0.016823619298067513,0.0,0.5651799609234927,1000,-50,10,0.05875549944511849,712,10,-0.012138130990241018
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_34.csv,35,0.016884887437265777,0.0,0.5562001291357075,1000,-62,10,0.15991221560020277,1000,11,0.06376968618850531
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_4.csv,36,0.016287629465005025,0.0,0.54736297292829,1000,-63,10,0.08893525913527421,591,10,-0.0010833844912905158
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_89.csv,37,0.016602851779608272,0.0,0.5386662254078599,752,-67,10,-0.011676619793236526,335,10,-0.011676619793236526
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_49.csv,38,0.01723042449261727,0.0,0.5301076556984528,1000,-57,10,0.09860810819093911,1000,11,0.06585326513299929
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_21.csv,39,0.017237591594584066,0.0,0.5216850683692574,1000,-62,11,0.15887918410718993,1000,11,0.06372424131896584
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_85.csv,40,0.01612191929917475,0.0,0.5133963028714496,1000,-64,10,0.07780264686383385,1000,11,0.06430719048601359
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_72.csv,41,0.01765927162460399,0.0,0.5052392329839689,1000,-54,10,0.0670465002412314,340,10,2.3988812531859894e-07
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_12.csv,42,0.01612527735129698,0.0,0.49721176626810665,1000,-60,10,0.05137032437174839,1000,11,0.06399505232306997
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_27.csv,43,0.016000344390739697,0.0,0.4893118435307548,1000,-67,11,0.23398647896036442,243,10,3.983162153021443e-06
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_22.csv,44,0.01653526672134134,0.0,0.48153743829618556,1000,-61,11,0.06356464570890188,1000,12,0.12769795181355928
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_28.csv,45,0.016955546238744446,0.0,0.4738865562862233,811,-63,10,-0.0006117641442422498,319,10,-0.0006117641442422498
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_37.csv,46,0.0154107268248664,0.0,0.4663572349086751,1000,-52,10,0.15604422737429394,301,10,3.156618220300597e-06
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_78.csv,47,0.016733991923338767,0.0,0.4589475427538901,1000,-60,10,0.004103257259451142,306,10,2.046452304053584e-05
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_60.csv,48,0.01702144429764412,0.0,0.45165557909931675,1000,-66,10,0.06520843845587602,1000,11,0.06337916567745293
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_7.csv,49,0.015534741944151121,0.0,0.4444794734219331,1000,-64,11,0.18851709215403253,409,10,-0.04555431660865445
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_75.csv,50,0.01682871507051486,0.0,0.4374173849184226,1000,-50,10,0.001996458407755488,208,10,-0.018334311833201507
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_54.csv,51,0.015750242485555326,0.0,0.4304675020329747,1000,-62,10,0.12806872813709957,1000,12,0.12366930699861389
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_71.csv,52,0.015816764812955613,0.0,0.42362804199258675,1000,-62,10,0.028005418610828944,1000,11,0.06424499765581906
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_31.csv,53,0.017048881848157556,0.0,0.4168972503497508,1000,-68,10,0.03666470722421343,421,10,-0.01205845877612157
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_98.csv,54,0.016957869417459134,0.0,0.41027340053240435,308,-59,10,-0.0008954659956184388,261,10,1.9483118134351088e-07
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_50.csv,55,0.015812082520160458,0.0,0.4037547934010338,237,-49,10,-0.0009685761794401362,1000,11,0.06459866874395052
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_96.csv,56,0.016168687386562693,0.0,0.39733975681281325,412,-62,10,-0.0018730932763226977,1000,11,0.06306375267025158
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_0.csv,57,0.016426425722497844,0.0,0.39102664519266944,386,-60,10,-0.00848236012406653,299,10,-0.08872408849449767
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_74.csv,58,0.01601749627375201,0.0,0.3848138391111611,356,-56,10,-0.024072630366003996,1000,11,0.06300097709313869
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_40.csv,59,0.01584668290395637,0.0,0.37869974486906577,820,-64,10,0.0,1000,11,0.061593947754834004
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_61.csv,60,0.015648215749838927,0.0,0.3726827940885661,216,-45,10,-0.009767246192870066,755,10,-0.027256822767585773
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_92.csv,61,0.016790896195400157,0.0,0.3667614433109327,418,-62,10,-0.006697292929073156,1000,11,0.06258336544042224
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_11.csv,62,0.016620316800791245,0.0,0.3609341736005982,239,-49,10,-0.003618950891661838,657,10,-0.02403043069399447
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_95.csv,63,0.016912470525068387,0.0,0.35519949015552227,1000,-58,10,0.05142642478955663,676,10,-0.02198127024112496
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_6.csv,64,0.017417803662590475,0.0,0.3495559219237473,1000,-53,10,0.05566924914242993,276,10,-0.0016205489860200198
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_90.csv,65,0.015951325162833246,0.0,0.34400202122604656,536,-53,10,-0.004071313910544123,250,10,-0.04786534232017655
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_32.csv,66,0.016423895598854803,0.0,0.33853636338456794,1000,-61,10,0.011880981637037364,238,10,-0.030776432452399773
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_45.csv,67,0.015558502079583312,0.0,0.33315754635737777,623,-68,10,-0.0016767313739875272,438,10,2.222306554817512e-07
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_59.csv,68,0.017389232093409857,0.0,0.32786419037881104,737,-64,10,-2.686186605729035e-05,278,10,-0.0035335581920412414
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_9.csv,69,0.017853654514622477,0.0,0.32265493760553615,1000,-56,10,0.049228980250485256,201,10,-0.0012539740904632128
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_77.csv,70,0.015826088134950244,0.0,0.3175284517682433,1000,-59,10,0.0471650585123341,1000,12,0.12546653264817625
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_73.csv,71,0.0160186481862167,0.0,0.31248341782886646,1000,-57,10,0.10333698956103034,231,10,-0.024923122310828164
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_63.csv,72,0.017063511026630018,0.0,0.30751854164325226,1000,-57,10,0.005814272147157437,242,10,7.754920859819115e-07
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_47.csv,73,0.016455806380359272,0.0,0.30263254962918784,1000,-66,10,0.0277554082011117,669,10,-0.0066765215089255375
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_17.csv,74,0.016884066586411332,0.0,0.2978241884397037,1000,-57,10,0.06405603496351893,1000,11,0.06582786972248501
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_83.csv,75,0.016579539022962147,0.0,0.29309222464156715,1000,-57,10,0.03190283739987998,214,10,-0.00039161551420468057
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_44.csv,76,0.018449453894139253,0.0,0.28843544439888386,1000,-61,10,0.025683382011007973,254,10,-0.011288664217246018
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_25.csv,77,0.016248530702647316,0.0,0.2838526531617267,1000,-63,10,0.005123606087670644,1000,11,0.06293014009502179
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_79.csv,78,0.015923441945055745,0.0,0.27934267535971136,1000,-64,10,0.00313101442534149,1000,11,0.0635809891603823
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_70.csv,79,0.016819705801865693,0.0,0.2749043541004414,1000,-67,10,0.07961309792747177,240,10,-0.001656514800571715
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_38.csv,80,0.01583075853572437,0.0,0.2705365508727437,1000,-67,10,0.021293150063271944,1000,12,0.1228797386220495
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_80.csv,81,0.01592265358514916,0.0,0.2662381452546193,1000,-60,10,0.02483144230124195,853,10,-0.0008537352592735892
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_2.csv,82,0.016669909010514225,0.0,0.2620080346258349,1000,-55,10,0.10303435875895234,684,10,-0.06904999360507826
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_86.csv,83,0.016796036096970095,0.0,0.25784513388508,1000,-64,10,0.016996553602616,445,10,-0.01750915466743104
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_41.csv,84,0.018134046919373637,0.0,0.2537483751716188,1000,-54,10,0.03858478613739104,333,10,-0.00749362146005827
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_24.csv,85,0.017408573242511254,0.0,0.24971670759136394,574,-43,10,-5.209473228047929e-05,1000,11,0.06273353343172396
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_67.csv,86,0.014975348674638816,0.0,0.24574909694730304,62,29,10,-0.0017151353901394709,1000,11,0.06080498761566932
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_33.csv,87,0.016426272002810615,0.0,0.24184452547420793,79,46,10,-0.0006850352225880849,142,10,-0.0008314483092440784
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_76.csv,88,0.014970375292142589,0.0,0.2380019915775592,148,-43,10,-0.00396404740912175,764,10,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_5.csv,89,0.01727858650170645,0.0,0.23422050957661888,73,33,10,-0.002377454228465315,420,10,-0.03381696086434901
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_64.csv,90,0.0164959870352591,0.0,0.23049910945158494,1000,-56,10,0.25190835053813215,243,10,-0.013170297669173018
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_43.csv,91,0.01607728526016606,0.0,0.2268368365947635,241,-44,10,-0.003975294771205173,1000,11,0.06258645516817775
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_55.csv,92,0.017089179760985014,0.0,0.22323275156569428,209,-43,10,-0.00045320866036117105,542,10,-0.01870481580592956
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_65.csv,93,0.015904824975813508,0.0,0.21968592985016688,185,-46,10,-0.002143775570417357,159,10,-0.023704339993507625
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_68.csv,94,0.016516955938163623,0.0,0.21619546162306585,1000,-60,11,0.10322336591314175,732,11,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_39.csv,95,0.0165871168809196,0.0,0.21276045151498366,1000,-65,10,0.11639578975143298,519,10,-0.011232059134586142
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_13.csv,96,0.017315369825494347,0.0,0.20938001838254214,1000,-54,10,0.19331531984347816,286,10,-0.024598250228612947
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_57.csv,97,0.01548689569899142,0.0,0.2060532950823628,1000,-57,10,0.13616878624470638,346,10,-0.06779101304666243
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_97.csv,98,0.016669740536889636,0.0,0.20277942824862882,1000,-55,10,0.0666780887432916,514,10,-0.02297639401159896
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_53.csv,99,0.01705267176653606,0.0,0.19955757807418067,1000,-68,10,0.20924652101237778,466,10,-0.014015396072467587
