data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_rewards,MF_nnz,MF_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_263.csv,54,0.0656986796610921,0.0,0.48963966389876107,116,-115,5,-0.034842698486864124,26,-25,5,-0.006947703487934377
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_385.csv,55,0.06395358552606147,0.0,0.4834119074825641,182,-181,5,-0.017528018834419828,29,-28,5,-0.008174118320206562
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_480.csv,56,0.06691986483861814,0.0,0.47726336227583205,115,-114,5,-0.00920841744464135,31,-30,5,-0.005067734072467467
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_265.csv,57,0.0669448524049343,0.0,0.47119302078641456,91,-90,5,-0.00855437028205136,31,-30,5,-0.012807847697687875
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_476.csv,58,0.07028133757161258,0.0,0.4651998883365146,95,-94,5,-0.0006250384619500806,489,-488,5,-0.004752964725690994
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_328.csv,59,0.06848564451136512,0.0,0.4592829828997018,37,-36,4,-0.007802756786135252,574,-573,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_156.csv,60,0.06748697691204754,0.0,0.4534413349399993,85,-84,5,-0.0016907652467372108,418,-417,5,-0.0016907652467372108
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_377.csv,61,0.06607756761195417,0.0,0.44767398725301655,94,-93,5,-0.00293329996458634,25,-24,5,-0.005177456494943737
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_159.csv,62,0.0654609900991963,0.0,0.4419799948091041,53,-52,5,-0.0046440556665402,31,-30,5,-0.0046440556665402
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_125.csv,63,0.06553596619507168,0.0,0.4363584245985008,91,-90,5,-0.02446600671266026,26,-25,5,-0.00428409290967758
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_308.csv,64,0.06352503254456424,0.0,0.43080835547845325,148,-147,5,-0.004740487025184284,31,-30,5,-0.002919693684023667
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_173.csv,65,0.06632817437949912,0.0,0.42532887802227887,77,-76,5,-0.01221552889959431,30,-29,5,-0.010786634954780293
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_209.csv,66,0.06614031349986492,0.0,0.4199190943703468,74,-73,5,-0.008562657369272768,29,-28,5,-0.01037900379383083
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_411.csv,67,0.06415380956587835,0.0,0.4145781180829574,95,-94,5,-0.018896903102912744,31,-30,5,-0.007145773304479975
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_57.csv,68,0.0644413674360896,0.0,0.4093050739950916,93,-92,5,-0.0012633349999486812,28,-27,5,-0.020223515358817216
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_253.csv,69,0.06571890732878809,0.0,0.4040990980730063,336,-335,5,-0.04095176116420191,31,-30,5,-0.012302956848398041
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_450.csv,70,0.0664824365412752,0.0,0.39895933727265603,164,-163,5,-0.005241653254653237,30,-29,5,-0.002446937311222924
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_182.csv,71,0.061935952135042174,0.0,0.3938849493999134,99,-98,5,-0.013025669884722868,28,-27,5,-0.03128394431707252
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_63.csv,72,0.06649530657108492,0.0,0.38887510297257033,81,-80,5,-0.0034850847208039914,658,-657,5,-0.0034850847208039914
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_362.csv,73,0.06368193091242867,0.0,0.3839289770840895,184,-183,5,-0.03896586214760893,28,-27,5,-0.019570770223657243
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_213.csv,74,0.06897379922473404,0.0,0.3790457612690943,81,-80,5,-0.021298669277915443,31,-30,5,-0.0033678985348117854
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_275.csv,75,0.06731683007254798,0.0,0.3742246553705658,131,-130,5,-0.007654076665716287,31,-30,5,-0.013176207793777758
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_487.csv,76,0.06497607618133065,0.0,0.3694648694087305,70,-69,5,-0.011145544078695356,31,-30,5,-0.00941250482570312
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_199.csv,77,0.06246430893826294,0.0,0.36476562345161545,70,-69,5,-0.007085699726993793,29,-28,5,-0.030321763302886412
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_456.csv,78,0.06858869369015375,0.0,0.36012614748724886,285,-284,5,-0.003958628518687373,60,-59,5,-0.002595471972148358
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_179.csv,79,0.06763302620339982,0.0,0.35554568129748837,181,-180,5,-0.010816498246996707,31,-30,5,-0.0030251605180738493
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_451.csv,80,0.06877699341664299,0.0,0.35102347433345177,102,-101,5,-0.010226889653676652,31,-30,5,-0.005190598704168947
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_281.csv,81,0.0694219654709276,0.0,0.34655878559253317,499,-498,5,-0.019395421578692697,458,-457,5,-0.004751999517799669
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_421.csv,82,0.06428649440933079,0.0,0.3421508834969842,220,-219,5,-0.01122561727976912,31,-30,5,-0.01864884918605902
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_355.csv,83,0.06679731942068036,0.0,0.3377990457740369,82,-81,5,-0.018039038049523108,30,-29,5,-0.012432402310813903
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_205.csv,84,0.06197833558858749,0.0,0.3335025593375552,223,-222,5,-0.039845952477958184,31,-30,5,-0.029348933487976583
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_346.csv,85,0.06871642085086169,0.0,0.3292607201711881,266,-265,5,-0.005307860423993546,454,-453,5,-0.010111719526159078
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_50.csv,86,0.06535713042045314,0.0,0.3250728332130117,110,-109,5,-0.009711974190509324,31,-30,5,-0.00369054382687696
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_7.csv,87,0.06954595031474659,0.0,0.3209382122416352,270,-269,5,-0.009047936178635934,537,-536,5,-0.004252019159921763
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_429.csv,88,0.0664072554297809,0.0,0.3168561797637599,354,-353,5,-0.011613379183030214,30,-29,5,-0.0018499309268638043
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_365.csv,89,0.06425200801441194,0.0,0.31282606690316533,122,-121,5,-0.019553696233565274,31,-30,5,-0.004194558840254411
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_389.csv,90,0.06734319338947498,0.0,0.30884721329110837,319,-318,5,-0.006443667767074035,31,-30,5,-0.015476950546976414
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_109.csv,91,0.06593859887972589,0.0,0.30491896695811543,230,-229,5,-0.008050587133494132,30,-29,5,-0.008811786160468441
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_380.csv,92,0.06707775015561619,0.0,0.30104068422715147,193,-192,5,-0.0005603102088885827,30,-29,5,-0.004088778638732341
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_115.csv,93,0.06493791385341831,0.0,0.2972117296081491,112,-111,5,-0.02653962082409946,24,-23,5,-0.0037366906653629726
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_144.csv,94,0.06884857108689443,0.0,0.29343147569387706,569,-568,5,-0.010248473634314414,31,-30,5,-0.010061569022697345
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_434.csv,95,0.06619184278550627,0.0,0.2896993030571346,71,-70,5,-0.009605008336602366,31,-30,5,-0.00696430699967728
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_318.csv,96,0.06750926816362525,0.0,0.2860146001492531,186,-185,5,-0.002344638701913208,31,-30,5,-0.0018863762490125729
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_351.csv,97,0.06702610675531134,0.0,0.28237676319988847,147,-146,5,-0.040336465521146614,31,-30,5,-0.018095524045565373
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_184.csv,98,0.06531003053311948,0.0,0.27878519611808733,89,-88,5,-0.004175911092094871,31,-30,5,-0.01100595882528463
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_224.csv,99,0.06152689158847435,0.0,0.2752393103946134,107,-106,5,-0.004958132626186473,31,-30,5,-0.0356165660570038
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_85.csv,100,0.06366494979492296,0.0,0.2717385250055153,169,-168,5,-0.038176078609701534,31,-30,5,-0.0107421399322274
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_204.csv,101,0.06591247089965888,0.0,0.26828226631692026,232,-231,5,-0.021801379749934614,30,-29,5,-0.01962028539885698
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_102.csv,102,0.0665809108246428,0.0,0.26486996799103824,140,-139,5,-0.0018790716899510858,27,-26,5,-0.007104966672052494
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_348.csv,103,0.06413308387085585,0.0,0.2615010708933653,253,-252,5,-0.026453184626044526,31,-30,5,-0.015967820092252314
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_309.csv,104,0.06848365702876714,0.0,0.25817502300106204,180,-179,5,-0.02448100531150194,31,-30,5,-0.0007061737513108172
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_129.csv,105,0.0675721452142866,0.0,0.2548912793125012,83,-82,4,-0.012513659436492457,676,-675,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_33.csv,106,0.06398799547260688,0.0,0.2516493017579638,235,-234,5,-0.009425542244997519,25,-24,5,-0.00239087999549798
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_151.csv,107,0.06561295038457245,0.0,0.24844855911147218,235,-234,5,-0.01660640803920602,31,-30,5,-0.011118287103301238
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_212.csv,108,0.06771089000126349,0.0,0.24528852690374392,282,-281,5,-0.029533455401761298,29,-28,5,-0.010897552522179764
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_234.csv,109,0.06338661449446925,0.0,0.2421686873362531,149,-148,5,-0.010433669633644282,30,-29,5,-0.007926477372461795
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_220.csv,110,0.06618009379087744,0.0,0.23908852919638438,195,-194,5,-0.021205072044229674,28,-27,5,-0.004730168978289261
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_171.csv,111,0.06602275677442697,0.0,0.2360475477736666,218,-217,5,-0.011444027489851042,27,-26,5,-0.0013943475938545072
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_49.csv,112,0.06494031551778445,0.0,0.23304524477707186,167,-166,5,-0.003153431895961588,28,-27,5,-0.007539239764941507
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_276.csv,113,0.0650434144888061,0.0,0.230081128253365,166,-165,5,-0.010879817004069543,28,-27,5,-0.014787023855119909
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_269.csv,114,0.06474149679662283,0.0,0.2271547125064945,150,-149,5,-0.01810764168630975,27,-26,5,-0.004935093632613298
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_363.csv,115,0.06693757412367028,0.0,0.22426551801800595,202,-201,5,-0.016990181120711795,31,-30,5,-0.0009763277944801074
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_167.csv,116,0.06316308048668279,0.0,0.2214130713684692,71,-70,5,-0.004270649463725774,31,-30,5,-0.028768787889575407
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_43.csv,117,0.06806393283925764,0.0,0.2185969051599041,407,-406,5,-0.006818718948884627,487,-486,5,-0.0015384224147636401
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_298.csv,118,0.0635273076581013,0.0,0.21581655793919396,137,-136,5,-0.03202326243858479,31,-30,5,-0.004536115653461519
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_51.csv,119,0.0650328388777332,0.0,0.21307157412247185,104,-103,5,-0.013751565509535645,31,-30,5,-0.014606775291684198
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_356.csv,120,0.0704015000720252,0.0,0.21036150392046982,549,-548,4,-0.029199758693217774,624,-623,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_247.csv,121,0.06354688396304331,0.0,0.20768590326481623,151,-150,5,-0.009305533526997985,30,-29,5,-0.02318121559631236
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_240.csv,122,0.06558691663544222,0.0,0.20504433373527234,280,-279,5,-0.000584195674959338,31,-30,5,-0.021350032518396758
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_4.csv,123,0.06704893717441397,0.0,0.20243636248789254,271,-270,5,-0.00678915296384563,31,-30,5,-0.008258303874236324
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_211.csv,124,0.06652664970864682,0.0,0.1998615621840998,125,-124,5,-0.0036605946099304873,27,-26,5,-0.009408009792529468
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_21.csv,125,0.06731468238312378,0.0,0.1973195109206619,288,-287,5,-0.03139911352926786,31,-30,5,9.182399335688737e-05
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_219.csv,126,0.06739341315988914,0.0,0.19480979216055963,253,-252,5,-0.0011696591746519194,31,-30,5,-0.002913619373474598
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_315.csv,127,0.0634205233963998,0.0,0.19233199466473272,440,-439,5,-0.017811131997972657,30,-29,5,-0.01193503277903238
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_127.csv,128,0.06545692028893042,0.0,0.18988571242469568,359,-358,5,-0.015515030261390861,29,-28,5,-0.019447341923733655
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_35.csv,129,0.06448681349331821,0.0,0.18747054459600965,124,-123,5,-0.03035032125625819,30,-29,5,-0.01945826868424226
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_168.csv,130,0.06296571669643011,0.0,0.18508609543259968,248,-247,5,-0.0281946290290595,31,-30,5,-0.02751917972271613
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_124.csv,131,0.06913633143655204,0.0,0.18273197422190965,219,-218,5,-0.02298738468275048,30,-29,5,-0.009705797906497882
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_71.csv,132,0.06492687497207938,0.0,0.1804077952208798,857,-856,5,-0.027391329350954143,31,-30,5,-0.001665159374351224
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_310.csv,133,0.06695402695865624,0.0,0.17811317759273954,365,-364,4,-0.027259780061961194,1000,-999,5,0.008767044479691717
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_154.csv,134,0.06633114208126997,0.0,0.1758477453446041,168,-167,5,-0.002928453068473975,446,-445,5,-0.007013177449379418
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_367.csv,135,0.07049310314823624,0.0,0.1736111272658651,341,-340,3,-0.017506232901530628,694,-693,3,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_169.csv,136,0.06775684214631808,0.0,0.17140295686736415,149,-148,5,-0.0028105016314431386,31,-30,5,-0.0060592732938534915
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_206.csv,137,0.06852868877425441,0.0,0.1692228723213407,1000,-999,5,0.002194932447525054,268,-267,5,-0.0022967033178701688
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_474.csv,138,0.06898602471469442,0.0,0.1670705164021428,115,-114,5,-0.010371193090374674,110,-109,5,7.585721323796631e-05
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_373.csv,139,0.06992484468267322,0.0,0.16494553642769394,351,-350,3,0.0,1000,-999,5,0.003932249673104499
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_148.csv,140,0.06476722802154133,0.0,0.1628475842017015,505,-504,5,-0.023604259239143534,31,-30,5,-0.0076648181563696
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_493.csv,141,0.06653099620847928,0.0,0.16077631595660286,611,-610,5,-0.012983694122727367,31,-30,5,-0.004328687651564465
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_369.csv,142,0.06926035171854843,0.0,0.1587313922972355,644,-643,5,-0.0009699082462880302,31,-30,5,-0.004329560164507488
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_76.csv,143,0.06585243433771161,0.0,0.1567124781452248,590,-589,5,-0.04348013305310507,31,-30,5,-0.008633043672046491
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_372.csv,144,0.06498442114090391,0.0,0.1547192426840779,59,-58,5,-0.004687820876672518,31,-30,5,-0.023338325317753914
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_117.csv,145,0.0653934949452117,0.0,0.15275135930497705,507,-506,5,-0.020795656866097925,60,-59,5,-0.006800817135166353
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_422.csv,146,0.06731859953654497,0.0,0.15080850555326164,153,-152,5,-0.010248046052054897,412,-411,5,-0.0008201892638984837
