data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_nnz,MF_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_23.csv,10,0.06332897906974584,0.0,0.7186572324032964,67,-43,5,-0.007348337867629897,31,5,-0.02079283613877285
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_66.csv,11,0.0656296290117081,0.0,0.6960019576807581,51,-28,5,-0.012924088517196395,31,5,-0.015909745187045313
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_56.csv,12,0.06591290560035282,0.0,0.6740608780565385,56,-30,5,-0.0041710579458762035,29,5,-0.0007242460662886603
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_46.csv,13,0.06564592882240007,0.0,0.6528114789222423,62,-40,5,-0.0059589560987449676,31,5,-0.0047402034240002985
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_81.csv,14,0.06425869574949604,0.0,0.632231955430144,64,-37,5,-0.005981600896042571,31,5,-0.005981600896042571
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_10.csv,15,0.06408731135740478,0.0,0.612301190118372,38,-14,5,-0.021740210170274755,29,5,-0.021740210170274755
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_51.csv,16,0.0650328388777332,0.0,0.5929987312414478,55,-28,5,-0.013751565509535645,31,5,-0.014606775291684066
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_88.csv,17,0.06622957427005975,0.0,0.5743047717839403,35,-5,5,-0.0024563855325414113,28,5,-0.0007183591255835101
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_8.csv,18,0.07054733704896074,0.0,0.5562001291357075,69,-16,5,-0.0022993823768263284,429,5,1.0858883061319631e-05
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_69.csv,19,0.06311244110957433,0.0,0.5386662254078599,45,-21,5,-0.013864538483472941,31,5,-0.013864538483472941
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_26.csv,20,0.0666709869360617,0.0,0.5216850683692574,78,-42,5,-0.0014204582229531556,28,5,-0.0007128472312298697
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_14.csv,21,0.0639651698906138,0.0,0.5052392329839689,36,-15,5,-0.0034463847293924863,26,5,-0.008783113576657625
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_30.csv,22,0.07088464681711555,0.0,0.4893118435307548,1000,-71,5,0.0069218902835885675,661,4,-0.0017564255694592747
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_18.csv,23,0.06755331939747983,0.0,0.4738865562862233,37,-17,5,-0.0034457879968813536,31,5,-0.0034457879968813536
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_62.csv,24,0.06711068232771038,0.0,0.4589475427538901,44,-15,5,-0.01027683579915449,31,5,-0.007178941153164911
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_36.csv,25,0.06749704261041131,0.0,0.4444794734219331,90,-51,5,-0.011153455590574962,31,5,-0.011153455590574962
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_29.csv,26,0.06774732879511826,0.0,0.4304675020329747,140,-47,5,-0.0019541482544358246,31,5,-0.0019541482544358246
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_35.csv,27,0.06448681349331821,0.0,0.4168972503497508,45,-23,5,-0.01945826868424226,30,5,-0.01945826868424226
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_84.csv,28,0.06542996077338722,0.0,0.4037547934010338,87,-40,5,-0.0027729696084049463,31,5,-0.0027729696084049463
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_42.csv,29,0.06596906504580419,0.0,0.39102664519266944,50,-30,5,-0.0007872377493763287,31,5,-0.0011760542585837691
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_93.csv,30,0.06426312437483432,0.0,0.37869974486906577,94,-46,5,-0.005958302238967914,30,5,-0.010307683521690859
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_82.csv,31,0.06601788446571125,0.0,0.3667614433109327,72,-46,5,-0.007844250250320022,27,5,-0.007844250250320022
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_48.csv,32,0.07302863352673764,0.0,0.35519949015552227,1000,-64,5,0.01267713906099751,580,5,-0.00013098162761749436
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_99.csv,33,0.06775974382783953,0.0,0.34400202122604656,55,-37,5,-0.002213680560335763,31,5,-0.010691141372454235
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_87.csv,34,0.07018946632102678,0.0,0.33315754635737777,327,-57,5,-0.002002599652665338,92,5,-0.002002599652665338
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_34.csv,35,0.06634406773196516,0.0,0.32265493760553615,87,-50,5,-0.0011303591246274167,31,5,-0.002966154976026842
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_4.csv,36,0.06704893717441397,0.0,0.31248341782886646,73,-45,5,-0.008258303874236324,31,5,-0.008258303874236324
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_89.csv,37,0.06306254277043792,0.0,0.30263254962918784,109,-57,5,-0.0382296350357164,31,5,-0.01768644465492388
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_49.csv,38,0.06494031551778445,0.0,0.29309222464156715,91,-53,5,-0.02650184955145437,28,5,-0.007539239764941507
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_21.csv,39,0.06731468238312378,0.0,0.2838526531617267,75,-40,5,-0.009130309441447706,31,5,9.182399335688737e-05
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_85.csv,40,0.06366494979492296,0.0,0.2749043541004414,116,-51,5,-0.0005723069672508171,31,5,-0.0107421399322274
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_72.csv,41,0.0606949667291637,0.0,0.2662381452546193,148,-51,5,-0.026563063668143722,31,5,-0.03204664863028025
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_12.csv,42,0.06457744288465925,0.0,0.25784513388508,74,-47,5,-0.012578846903013134,30,5,-0.009194863647560772
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_27.csv,43,0.06414844817744941,0.0,0.24971670759136394,68,-43,5,-0.0137577964913724,29,5,-0.020133866088897584
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_22.csv,44,0.06382485650348547,0.0,0.24184452547420793,77,-34,5,-0.009867839905228685,31,5,-0.0019283260565541823
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_28.csv,45,0.0676294881775664,0.0,0.23422050957661888,128,-48,5,-0.0275386992915691,31,5,-0.002028913644586905
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_37.csv,46,0.06875471352471754,0.0,0.2268368365947635,190,-52,4,-0.012911458201462346,660,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_78.csv,47,0.06654692262583917,0.0,0.21968592985016688,153,-53,5,-0.01503584916439935,31,5,-0.006316456219837625
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_60.csv,48,0.06444053435358578,0.0,0.21276045151498366,111,-42,5,-0.0029210653213636614,27,5,-0.0032580241656394943
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_7.csv,49,0.06954595031474659,0.0,0.2060532950823628,174,-50,5,-0.0006650363793680217,537,5,-0.004252019159921763
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_75.csv,50,0.06729554474198361,0.0,0.19955757807418067,296,-59,5,-0.012086835642562186,31,5,-0.0063352182820998314
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_54.csv,51,0.06884382030614764,0.0,0.19326663497865804,386,-66,5,-0.00046014862774978446,199,5,-0.005229104675532944
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_71.csv,52,0.06492687497207938,0.0,0.18717401041061518,379,-53,5,-0.007179130018938793,31,5,-0.001665159374351224
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_31.csv,53,0.06526995568245131,0.0,0.18127345248734636,222,-50,5,-0.007459916644370616,28,5,-0.01756171629583909
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_98.csv,54,0.06507761876592574,0.0,0.17555890641331598,123,-26,5,-0.0056665380515412206,31,5,-0.020336032076423854
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_50.csv,55,0.06535713042045314,0.0,0.17002450826709364,295,-59,5,-0.004334741879499633,31,5,-0.00369054382687696
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_96.csv,56,0.06905189786716819,0.0,0.164664578984153,619,-58,5,-0.0008245049732972828,31,5,-0.0035382799179125863
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_0.csv,57,0.06874434057114996,0.0,0.15947361852935918,366,-52,4,-0.00328110583552002,1000,5,0.0034636542415836594
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_74.csv,58,0.06724552610594582,0.0,0.1544463002531655,715,-63,5,-0.011343941440873412,30,5,-0.00344536559271569
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_40.csv,59,0.06320212343083137,0.0,0.14957746542572783,459,-54,5,-0.008211470502660313,31,5,-0.005162219132751263
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_61.csv,60,0.06809067253433555,0.0,0.1448621179433287,77,29,5,2.54582503248118e-05,30,5,-0.010865857402274947
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_92.csv,61,0.07217833428768322,0.0,0.14029541920167726,110,34,4,-0.007119880534670975,550,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_11.csv,62,0.07040858514954292,0.0,0.1358726831308267,653,-56,5,-0.0010095086598773653,68,5,-0.0007802330784116564
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_95.csv,63,0.06866476877173354,0.0,0.13158937138661286,80,45,4,-0.006815336104503841,935,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_6.csv,64,0.0646059968854806,0.0,0.1274410886936797,52,33,5,-0.002460859674029566,30,5,-0.002129346047443518
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_90.csv,65,0.0636247969399557,0.0,0.12342357833531402,50,44,5,-0.005032023325027507,26,5,-0.0023729180179736967
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_32.csv,66,0.06861788925837255,0.0,0.11953271778545999,88,23,5,-0.005735208587230118,616,5,-0.025676612813022307
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_45.csv,67,0.06520191385555425,0.0,0.1157645144784326,61,36,5,7.281126881124277e-05,31,5,-0.016996400208055144
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_59.csv,68,0.06539593620953515,0.0,0.1121151017119883,66,40,5,-0.0021003902505479476,31,5,-0.00944212574173571
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_9.csv,69,0.06461961519857225,0.0,0.10858073467954882,86,8,5,-0.0005761597399811874,30,5,-0.014683633974211397
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_77.csv,70,0.0650586817840007,0.0,0.10515778662750758,74,19,5,-0.002192645232855224,496,5,-0.021929891636785524
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_73.csv,71,0.06494145292244353,0.0,0.10184274513367438,374,-55,5,-0.0011152565429245315,30,5,-0.0007201513742443844
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_63.csv,72,0.06649530657108492,0.0,0.09863220850304039,85,26,5,-0.0008122350062266616,658,5,-0.0034850847208039914
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_47.csv,73,0.06521251244591347,0.0,0.09552288227716438,87,14,5,-0.0030949422101504242,31,5,-0.006673512511190759
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_17.csv,74,0.06609515177789635,0.0,0.09251157585359888,85,28,5,-0.0019573639718738723,31,5,-0.018201942970016118
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_83.csv,75,0.06586272524112244,0.0,0.0895951992118871,62,45,5,-0.0014730523708429055,30,5,-0.016918473900745808
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_44.csv,76,0.06591243831783035,0.0,0.08677075974277068,113,-8,5,-0.0019904875486574983,29,5,-0.012665560852856871
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_25.csv,77,0.06976741503752013,0.0,0.08403535917735529,181,-11,5,-0.00014004867761428083,31,5,-0.002564018896419718
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_79.csv,78,0.06697349984199392,0.0,0.08138619061308243,160,-19,5,-0.01789941744566934,30,5,-0.0010722205148477823
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_70.csv,79,0.06790494120123024,0.0,0.07882053563345573,93,7,5,-0.0032436365399344472,31,5,-0.009731156026930454
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_38.csv,80,0.0649185047224752,0.0,0.07633576151856661,59,45,5,-0.0006137098663177093,28,5,-0.0032400121126669244
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_80.csv,81,0.06789064973077555,0.0,0.07392931854355625,169,-19,5,-0.0041645998350712185,367,5,-0.018769001681472396
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_2.csv,82,0.06367767411219628,0.0,0.07159873736224227,89,1,5,-0.0006654743580016049,27,5,-0.0029183102537151946
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_86.csv,83,0.06573625604212377,0.0,0.06934162647322505,69,29,5,7.199410018533186e-05,31,5,-0.017094758057413284
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_41.csv,84,0.0703648714244788,0.0,0.0671556697658737,137,3,4,-0.0031549276735766876,1000,5,0.0023643296542402385
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_24.csv,85,0.06585367232415863,0.0,0.06503862414367347,83,24,5,-0.0036945071182024132,31,5,-0.016893947242930293
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_67.csv,86,0.0637696343543421,0.0,0.06298831722249583,61,43,5,-0.00021208183184829552,31,5,-0.01992980859396617
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_33.csv,87,0.06398799547260688,0.0,0.06100264510142933,54,39,5,-0.0031796907619601037,25,5,-0.00239087999549798
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_76.csv,88,0.06585243433771161,0.0,0.05907957020388371,87,32,5,-0.0017502852242379627,31,5,-0.008633043672046625
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_5.csv,89,0.06491788963903082,0.0,0.05721711918675215,46,42,5,-0.0015674832937040343,31,5,-0.021011043847118032
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_64.csv,90,0.06672565910775881,0.0,0.05541338091548592,67,64,5,-0.0034926858854097157,71,5,-0.002187081511079859
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_43.csv,91,0.06806393283925764,0.0,0.05366650450300381,88,36,5,-0.0002638143764759412,487,5,-0.0015384224147636401
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_55.csv,92,0.06498338427112126,0.0,0.0519746974104237,59,57,5,-0.0009121337206495374,29,5,-0.004827922010172156
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_65.csv,93,0.06844414507219496,0.0,0.05033622360766767,269,-23,5,-0.002080320067674785,31,5,-0.002263135367973101
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_68.csv,94,0.0630111674902147,0.0,0.04993474027821914,56,37,5,-0.0015297293183196565,30,5,-0.016658409189343047
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_39.csv,95,0.06194222837476012,0.0,0.04993474027821914,46,41,5,-0.001514015029327234,31,5,-0.02663006306486881
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_13.csv,96,0.06119298329465365,0.0,0.04993474027821914,48,46,5,-0.0010961724117072608,31,5,-0.026311136497998763
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_57.csv,97,0.0644413674360896,0.0,0.04993474027821914,75,28,5,9.4434150800206e-05,28,5,-0.02022351535881708
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_97.csv,98,0.06713250793504225,0.0,0.04993474027821914,103,40,5,-0.0018132627904208667,568,5,-0.000267688155368197
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_53.csv,99,0.06438581966143178,0.0,0.04993474027821914,58,45,5,-0.005192760277751267,31,5,-0.012741319779389096
