data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_nnz,MF_OG
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_20.csv,11,0.01,0.0,0.6118584274576573,29,-11,1,0.0,57,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_10.csv,12,0.01,0.0,0.5878081349115776,32,-16,1,0.0,8,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_46.csv,13,0.017055098231859765,0.0,0.5647031861666044,1000,-61,10,0.0516540454946718,388,10,-0.004086838942112271
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_13.csv,14,0.06119298329465365,0.0,0.5425064226351417,58,-40,5,-0.026311136497998763,31,5,-0.026311136497998763
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_10.csv,15,0.01770057270530528,0.0,0.5211821463205767,1000,-57,10,0.029248405098136348,400,10,-0.006143483834185919
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_7.csv,16,0.015534741944151121,0.0,0.5006960624058935,1000,-59,10,0.09838430367945458,409,10,-0.04555431660865445
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_2.csv,17,0.06367767411219628,0.0,0.48101522409895464,126,-50,5,-0.009634190606985966,27,5,-0.0029183102537151946
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_11.csv,18,0.07040858514954292,0.0,0.46210797964574557,202,-52,5,-0.008599234056936434,68,5,-0.0007802330784116564
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_23.csv,19,0.01,0.0,0.44394392142636735,78,-32,1,0.0,51,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_26.csv,20,0.01617892526293598,0.0,0.42649383705191146,1000,-54,10,0.1277338356932686,425,10,-0.025892474951536654
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_14.csv,21,0.018498180097106572,0.0,0.40972966238356723,1000,-55,10,0.11171003771552858,467,10,-0.021280332441457887
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_30.csv,22,0.01717092469691937,0.0,0.3936244363984054,1000,-62,10,0.07267902423019028,741,10,-0.010577774650187003
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_18.csv,23,0.016904946039161723,0.0,0.37815225782925,1000,-77,10,0.08444840134992916,315,10,8.081041848563443e-08
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_17.csv,24,0.01,0.0,0.3632882435089055,23,-2,1,0.0,41,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_36.csv,25,0.01764076716135521,0.0,0.34900848835174486,1000,-66,10,0.10105730141605107,271,10,-0.01592222819876053
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_29.csv,26,0.01576962407285524,0.0,0.33529002690830023,1000,-70,10,0.16219980637248982,1000,11,0.06541281598000226
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_35.csv,27,0.015218517975425836,0.0,0.32211079643102514,1000,-65,10,0.12774270582445452,1000,11,0.06164450813251014
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_16.csv,28,0.06739247179655662,0.0,0.3094496013918295,265,-49,5,-0.004512366838158592,884,5,-0.016377368526627245
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_42.csv,29,0.0178300574534164,0.0,0.29728607939432233,1000,-58,10,0.1347492772027443,1000,11,0.06302575394160069
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_3.csv,30,0.06779783735103481,0.0,0.28560066842594045,210,-48,5,-0.02160785712133704,29,5,-0.017053973553323217
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_14.csv,31,0.0639651698906138,0.0,0.2743745753972958,170,-57,5,-0.01967946075534441,26,5,-0.008783113576657625
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_48.csv,32,0.017108119742884634,0.0,0.2635897459181464,1000,-62,10,0.11213175828254478,1000,11,0.06435930647039732
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_9.csv,33,0.06461961519857225,0.0,0.2532288352613801,99,-40,5,-0.0028884765600217,30,5,-0.014683633974211397
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_19.csv,34,0.0639553792181076,0.0,0.2432751804683182,225,-54,5,-0.048075560564568694,31,5,-0.017402374827270133
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_34.csv,35,0.016884887437265777,0.0,0.2337127735504723,1000,-74,10,0.17991776814673247,1000,11,0.06376968618850531
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_4.csv,36,0.016287629465005025,0.0,0.2245262357446601,1000,-74,10,0.10625143112224988,591,10,-0.0010833844912905158
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_20.csv,37,0.06579226346272106,0.0,0.21570079278007356,98,-34,5,-0.002911200072064612,31,5,-0.008483749845121869
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_49.csv,38,0.01723042449261727,0.0,0.2072222511175235,1000,-57,10,0.1692513034872707,1000,11,0.06585326513299929
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_21.csv,39,0.017237591594584066,0.0,0.1990769751226471,1000,-69,10,0.185960096709262,1000,11,0.06372424131896584
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_17.csv,40,0.06609515177789635,0.0,0.19125186513636735,392,-70,5,-0.007969415059587807,31,5,-0.018201942970016118
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_5.csv,41,0.01,0.0,0.18373433640733572,9,8,1,-0.813721489514106,75,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_12.csv,42,0.01612527735129698,0.0,0.17651229885247652,1000,-63,10,0.037353972411255286,1000,11,0.06399505232306997
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_27.csv,43,0.016000344390739697,0.0,0.16957413761308276,1000,-57,10,0.16503794673405478,243,10,3.983162153021443e-06
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_22.csv,44,0.01653526672134134,0.0,0.16290869437519245,1000,-64,10,0.14471820500138907,1000,12,0.12769795181355928
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_28.csv,45,0.016955546238744446,0.0,0.1565052494242043,1000,-63,10,0.1517017449501445,319,10,-0.0006117641442422498
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_37.csv,46,0.0154107268248664,0.0,0.15035350440487172,1000,-59,11,0.42298698466837187,301,10,3.156618220300597e-06
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_1.csv,47,0.064308646968743,0.0,0.14444356575894907,699,-66,5,-0.01774928526105997,31,5,-0.01774928526105997
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_15.csv,48,0.01,0.0,0.13876592881385352,8,4,1,-0.7654614436934759,69,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_24.csv,49,0.01,0.0,0.13331146249675332,8,11,1,0.0,116,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_8.csv,50,0.01,0.0,0.12807139464949865,2,1,1,2.1192404550488588e-05,92,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_0.csv,51,0.01,0.0,0.12303729792077779,12,12,1,-0.8068955298636415,113,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_4.csv,52,0.01,0.0,0.11820107621280979,10,11,1,0.0,66,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_31.csv,53,0.017048881848157556,0.0,0.11355495166077641,1000,-74,11,0.23913705859076734,421,10,-0.01205845877612157
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_8.csv,54,0.07054733704896074,0.0,0.10909145212405287,1000,-73,5,0.005481476538352331,429,5,1.0858883061319631e-05
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_6.csv,55,0.017417803662590475,0.0,0.1048033991691204,1000,-63,10,0.23922903646098428,276,10,-0.0016205489860200198
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_6.csv,56,0.0646059968854806,0.0,0.10068389652483367,527,-56,5,-0.01234037377462761,30,5,-0.002129346047443518
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_0.csv,57,0.016426425722497844,0.0,0.09672631899147682,1000,-48,10,0.28286617578287965,299,10,-0.08872408849449767
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_7.csv,58,0.01,0.0,0.09292430178577045,55,-38,1,0.0,64,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_40.csv,59,0.01584668290395637,0.0,0.08927173030469424,1000,-65,13,0.5110627220232611,1000,11,0.061593947754834004
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_16.csv,60,0.01,0.0,0.08576273029166227,6,10,1,0.0,72,1,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_24.csv,61,0.06585367232415863,0.0,0.08239165838923633,127,-29,5,-0.0002462048805370078,31,5,-0.016893947242930293
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_11.csv,62,0.016620316800791245,0.0,0.07915309306318313,1000,-60,10,0.19956520281357584,657,10,-0.02403043069399447
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_5.csv,63,0.06491788963903082,0.0,0.07604182588327918,638,-72,5,-0.0020598734966111943,31,5,-0.021011043847118032
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_14.csv,64,0.01,0.0,0.0730528531468409,108,-42,1,7.791762107767085e-07,60,1,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_22.csv,65,0.06382485650348547,0.0,0.07018136783150802,1000,-63,5,0.0477618138078952,31,5,-0.0019283260565541823
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_32.csv,66,0.016423895598854803,0.0,0.06742275186433869,1000,-69,10,0.1716325670221483,238,10,-0.030776432452399773
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_45.csv,67,0.015558502079583312,0.0,0.064772568694783,1000,-62,10,0.1788081946721868,438,10,2.222306554817512e-07
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_13.csv,68,0.01,0.0,0.06222655615959014,8,10,1,0.0,83,1,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_21.csv,69,0.06731468238312378,0.0,0.0597806196281745,1000,-67,5,0.0514007861103076,31,5,9.182399335688737e-05
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_0.csv,70,0.06874434057114996,0.0,0.05743082541741645,1000,-61,5,0.2516968361927633,1000,5,0.0034636542415836594
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,71,0.01,0.0,0.05517339446530736,6,9,1,0.0,22,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_18.csv,72,0.01,0.0,0.053004696253264295,6,10,1,0.0,14,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_47.csv,73,0.016455806380359272,0.0,0.05092124296734002,1000,-63,10,0.4418475956457785,669,10,-0.0066765215089255375
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_17.csv,74,0.016884066586411332,0.0,0.04991043086564261,1000,-70,11,0.251946240504256,1000,11,0.06582786972248501
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_15.csv,75,0.06499413090849626,0.0,0.04991043086564261,1000,-71,5,0.16743356325303313,30,5,-0.005291711128550645
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_44.csv,76,0.018449453894139253,0.0,0.04991043086564261,1000,-68,10,0.2827676209555805,254,10,-0.011288664217246018
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_25.csv,77,0.016248530702647316,0.0,0.04991043086564261,1000,-65,10,0.37349923988313727,1000,11,0.06293014009502179
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_10.csv,78,0.06408731135740478,0.0,0.04991043086564261,497,-64,5,-0.02654832308366328,29,5,-0.021740210170274755
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_3.csv,79,0.01,0.0,0.04991043086564261,7,11,1,0.0,54,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_38.csv,80,0.01583075853572437,0.0,0.04991043086564261,1000,-64,10,0.2173958400374831,1000,12,0.1228797386220495
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_12.csv,81,0.06457744288465925,0.0,0.04991043086564261,893,-72,5,-0.008182074911776391,30,5,-0.009194863647560772
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_2.csv,82,0.016669909010514225,0.0,0.04991043086564261,1000,-67,10,0.18605074513528067,684,10,-0.06904999360507826
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_18.csv,83,0.06755331939747983,0.0,0.04991043086564261,722,-54,5,-0.0021338503816636543,31,5,-0.0034457879968813536
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_41.csv,84,0.018134046919373637,0.0,0.04991043086564261,1000,-65,10,0.2995328305758315,333,10,-0.00749362146005827
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_24.csv,85,0.017408573242511254,0.0,0.04991043086564261,1000,-60,10,0.27157600494066697,1000,11,0.06273353343172396
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_21.csv,86,0.01,0.0,0.04991043086564261,5,8,1,5.4352934080030226e-05,119,2,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_33.csv,87,0.016426272002810615,0.0,0.04991043086564261,1000,-60,10,0.2229876659040173,142,10,-0.0008314483092440784
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,88,0.01,0.0,0.04991043086564261,7,8,2,0.0,103,2,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_5.csv,89,0.01727858650170645,0.0,0.04991043086564261,1000,-69,11,0.5142061412345234,420,10,-0.03381696086434901
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_19.csv,90,0.01,0.0,0.04991043086564261,5,9,1,-0.7644515539077836,82,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_43.csv,91,0.01607728526016606,0.0,0.04991043086564261,1000,-60,10,0.30671904149829227,1000,11,0.06258645516817775
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_1.csv,92,0.01,0.0,0.04991043086564261,6,8,2,0.0,60,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_2.csv,93,0.01,0.0,0.04991043086564261,8,10,1,0.0,43,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_22.csv,94,0.01,0.0,0.04991043086564261,10,12,1,0.0,114,1,0.0
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_39.csv,95,0.0165871168809196,0.0,0.04991043086564261,1000,-69,10,0.31659514268317274,519,10,-0.011232059134586142
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_13.csv,96,0.017315369825494347,0.0,0.04991043086564261,1000,-66,11,0.39899515259079743,286,10,-0.024598250228612947
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_11.csv,97,0.01,0.0,0.04991043086564261,9,12,1,0.0,66,1,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_7.csv,98,0.06954595031474659,0.0,0.04991043086564261,210,-6,5,-6.905313769713381e-05,537,5,-0.004252019159921763
x_gen_syn_n3_p100_corr0.5_snr5.0_seed2022_9.csv,99,0.017853654514622477,0.0,0.04991043086564261,1000,-69,10,0.3282503748717718,201,10,-0.0012539740904632128
