data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_rewards,MF_nnz,MF_OG,R_iters,R_rewards,R_nnz,R_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_268.csv,18,0.06386686702531295,0.0,0.7862646356657214,31,-30,5,-0.014486540916557017,31,-30,5,-0.014486540916557017,1000,-999,4,0.6016615982045179
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_160.csv,19,0.06724934691985507,0.0,0.7762640883436226,32,-31,5,-0.013632614769124068,31,-30,5,-0.013632614769124068,1000,-999,6,0.13291174632612243
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_287.csv,20,0.06706499300482298,0.0,0.7663907385860653,41,-40,5,-0.004027749161340069,31,-30,5,-0.004027749161340069,367,-366,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_330.csv,21,0.06585970301554815,0.0,0.7566429685595547,37,-36,5,-0.01158974325159929,30,-29,5,-0.01158974325159929,923,-922,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_412.csv,22,0.06419277486128176,0.0,0.7470191810079172,94,-93,5,-0.016956340444432238,30,-29,5,-0.006459437590673882,1000,-999,6,0.568679367132816
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_482.csv,23,0.070071680504835,0.0,0.7375177989905772,677,-676,5,-0.0018754864579761435,498,-497,5,-0.0005511753167159478,511,-510,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_122.csv,24,0.06407939708672461,0.0,0.7281372656241614,41,-40,5,-0.003181003857853521,25,-24,5,-0.003181003857853521,1000,-999,6,1.2600728342492227
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_470.csv,25,0.07088073225299031,0.0,0.71887604382739,160,-159,5,-0.0005208829321821097,134,-133,5,-0.0005208829321821097,859,-858,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_390.csv,26,0.0669150383089879,0.0,0.7097326160692131,42,-41,5,-0.010090745722574858,30,-29,5,-0.010090745722574858,542,-541,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_56.csv,27,0.06591290560035282,0.0,0.7007054841201497,37,-36,5,-0.0007242460662886603,29,-28,5,-0.0007242460662886603,263,-262,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_211.csv,28,0.06652664970864682,0.0,0.6917931688067901,31,-30,5,-0.009408009792529468,27,-26,5,-0.009408009792529468,1000,-999,5,0.5049028760815111
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_458.csv,29,0.06262819042142606,0.0,0.682994209769418,38,-37,5,-0.01011314998949936,30,-29,5,-0.01011314998949936,1000,-999,5,0.9155500889746585
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_239.csv,30,0.06769774482005204,0.0,0.6743071652227244,636,-635,5,-0.003372709275749859,457,-456,5,-0.003372709275749859,1000,-999,5,0.32660493659481515
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_389.csv,31,0.06734319338947498,0.0,0.6657306117195513,40,-39,5,-0.015476950546976414,31,-30,5,-0.015476950546976414,930,-929,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_114.csv,32,0.06419107031403459,0.0,0.6572631439176526,40,-39,5,-0.012010147985533435,29,-28,5,-0.012010147985533435,1000,-999,5,0.8320132686826588
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_367.csv,33,0.07049310314823624,0.0,0.6489033743494148,85,-84,3,-0.0018924483737884658,694,-693,3,0.0,875,-874,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_23.csv,34,0.06332897906974584,0.0,0.6406499331945089,29,-28,5,-0.004021596067741009,31,-30,5,-0.02079283613877298,1000,-999,5,0.4921839295328723
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_320.csv,35,0.06666493819353361,0.0,0.6325014680554323,30,-29,5,-0.006033822282088628,31,-30,5,-0.007758889946951249,471,-470,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_96.csv,36,0.06905189786716819,0.0,0.6244566437359081,31,-30,5,-0.0035382799179125863,31,-30,5,-0.0035382799179125863,1000,-999,5,0.01616854935760661
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_179.csv,37,0.06763302620339982,0.0,0.6165141420221025,31,-30,5,-0.0030251605180738493,31,-30,5,-0.0030251605180738493,1000,-999,4,0.6851439232801925
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_93.csv,38,0.06426312437483432,0.0,0.6086726614666215,29,-28,5,-0.010307683521690859,30,-29,5,-0.010307683521690859,881,-880,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_331.csv,39,0.06742082989635037,0.0,0.6009309171752603,31,-30,5,-0.017546733141288334,31,-30,5,-0.017546733141288334,1000,-999,6,0.6828370049952898
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_153.csv,40,0.06394179513771922,0.0,0.5932876405964593,25,-24,5,-0.00306008477577671,31,-30,5,-0.010879246347747916,476,-475,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_416.csv,41,0.06586196677619073,0.0,0.5857415793134447,30,-29,5,-0.007047927778868466,30,-29,5,-0.0020297686463432545,1000,-999,5,0.2556755948696006
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_144.csv,42,0.06884857108689443,0.0,0.5782914968390049,34,-33,5,-0.010061569022697345,31,-30,5,-0.010061569022697345,797,-796,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_377.csv,43,0.06607756761195417,0.0,0.5709361724128857,28,-27,5,-0.018612552891722558,25,-24,5,-0.005177456494943737,432,-431,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_421.csv,44,0.06428649440933079,0.0,0.5636744008017557,26,-25,5,-0.003143362672448215,31,-30,5,-0.01864884918605902,1000,-999,6,0.8820955697308621
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_305.csv,45,0.06326557332442738,0.0,0.5565049921017191,29,-28,5,-0.014132505599248358,31,-30,5,-0.014132505599248358,1000,-999,6,0.5498751842632557
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_44.csv,46,0.06591243831783035,0.0,0.5494267715433381,27,-26,5,-0.012490297233369797,29,-28,5,-0.012665560852856871,982,-981,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_143.csv,47,0.06289276599080634,0.0,0.5424385792991389,23,-22,5,-0.00020058844052459616,31,-30,5,-0.026761467898426268,637,-636,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_342.csv,48,0.06487504829202922,0.0,0.5355392702935645,31,-30,5,-0.001521529652262124,31,-30,5,-0.001521529652262124,1000,-999,5,0.29501820416072416
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_352.csv,49,0.06487407601480286,0.0,0.5287277140153429,26,-25,5,-0.0033288091369418535,29,-28,5,-0.020448961715785367,716,-715,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_262.csv,50,0.06412680203206504,0.0,0.5220027943322413,25,-24,5,-0.003748133410750613,28,-27,5,-0.003748133410750613,1000,-999,4,0.7280088532413992
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_490.csv,51,0.06683450029634332,0.0,0.5153634093081814,41,-40,4,-0.0015143354279181101,831,-830,4,0.0,1000,-999,6,0.5551594245473758
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_319.csv,52,0.06486092477043535,0.0,0.5088084710226752,31,-30,5,-0.005031821018165487,31,-30,5,-0.005031821018165487,1000,-999,6,0.7091003956524115
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_164.csv,53,0.06534515734120841,0.0,0.5023369053925635,29,-28,5,-0.0008319369660400428,481,-480,5,-0.0022031276407367844,1000,-999,6,0.3888555077718718
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_217.csv,54,0.06529044326325213,0.0,0.49594765199601337,33,-32,5,-0.00550575562815582,31,-30,5,-0.00550575562815582,972,-971,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_124.csv,55,0.06913633143655204,0.0,0.48963966389876107,31,-30,5,-0.009705797906497882,30,-29,5,-0.009705797906497882,1000,-999,6,0.17497887736814996
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_329.csv,56,0.06745035389614765,0.0,0.4834119074825641,31,-30,5,-0.0030809575800830663,30,-29,5,-0.0030809575800830663,663,-662,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_489.csv,57,0.06561476280234967,0.0,0.47726336227583205,28,-27,5,-0.013757851023227992,28,-27,5,-0.013757851023227992,836,-835,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_251.csv,58,0.06557650365918496,0.0,0.47119302078641456,32,-31,5,-0.005209445122755181,126,-125,5,-0.005209445122755181,407,-406,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_379.csv,59,0.06360814255964586,0.0,0.4651998883365146,27,-26,5,-0.02334479735191749,28,-27,5,-0.02334479735191749,1000,-999,5,0.22987942142230045
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_447.csv,60,0.06616026234977357,0.0,0.4592829828997018,31,-30,5,-0.01189182542435952,31,-30,5,-0.01189182542435952,1000,-999,5,0.16506942769427893
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_275.csv,61,0.06731683007254798,0.0,0.4534413349399993,29,-28,5,-0.013176207793777758,31,-30,5,-0.013176207793777758,507,-506,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_278.csv,62,0.06316679447730225,0.0,0.44767398725301655,31,-30,5,-0.003423652136397548,31,-30,5,-0.003423652136397548,1000,-999,5,0.31916626643429746
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_204.csv,63,0.06591247089965888,0.0,0.4419799948091041,23,-22,5,-0.0025453402987353196,30,-29,5,-0.01962028539885698,619,-618,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_398.csv,64,0.06423745653490122,0.0,0.4363584245985008,27,-26,5,-0.0034510351269679243,30,-29,5,-0.01744963473566619,285,-284,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_84.csv,65,0.06542996077338722,0.0,0.43080835547845325,30,-29,5,-0.0008213322363830851,31,-30,5,-0.0027729696084048115,531,-530,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_81.csv,66,0.06425869574949604,0.0,0.42532887802227887,30,-29,5,-0.005981600896042706,31,-30,5,-0.005981600896042706,1000,-999,6,0.4694587620603728
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_220.csv,67,0.06618009379087744,0.0,0.4199190943703468,31,-30,5,-0.00854302637095127,28,-27,5,-0.004730168978289261,828,-827,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_473.csv,68,0.06511708320911332,0.0,0.4145781180829574,26,-25,5,-0.00799561360867403,24,-23,5,-0.030557147807874087,1000,-999,5,0.013326077820102953
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_493.csv,69,0.06653099620847928,0.0,0.4093050739950916,29,-28,5,-0.0019474943631957056,31,-30,5,-0.004328687651564465,795,-794,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_183.csv,70,0.06554180571673192,0.0,0.4040990980730063,31,-30,5,-0.005777620529391993,31,-30,5,-0.005777620529391993,1000,-999,4,0.0445508284478822
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_168.csv,71,0.06296571669643011,0.0,0.39895933727265603,25,-24,5,-0.00016856205576672585,31,-30,5,-0.02751917972271613,1000,-999,5,0.2890542774247483
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_462.csv,72,0.06341644570440641,0.0,0.3938849493999134,29,-28,5,-0.016624335077363127,31,-30,5,-0.016624335077363127,1000,-999,4,0.42612598117912376
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_147.csv,73,0.06681859925379231,0.0,0.38887510297257033,30,-29,5,-0.009825154198470375,31,-30,5,-0.009825154198470375,804,-803,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_106.csv,74,0.07174893323578155,0.0,0.3839289770840895,111,-110,5,-0.001696850911669234,592,-591,5,-0.005352423610506608,1000,-999,5,0.2820891883800006
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_234.csv,75,0.06338661449446925,0.0,0.3790457612690943,24,-23,5,-0.007819615477621509,30,-29,5,-0.007926477372461795,1000,-999,4,0.2662701690606581
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_126.csv,76,0.06652824682100097,0.0,0.3742246553705658,28,-27,5,-0.005104910320399451,31,-30,5,-0.005104910320399451,1000,-999,5,0.5012510289657051
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_203.csv,77,0.06355656557921532,0.0,0.3694648694087305,23,-22,5,-0.017334340529053544,25,-24,5,-0.019385626879600507,1000,-999,6,0.5959036541197082
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_404.csv,78,0.06400047112822636,0.0,0.36476562345161545,29,-28,5,-0.0018620913391399739,31,-30,5,-0.014194968997352807,1000,-999,5,0.2971258803005261
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_388.csv,79,0.0698534853016346,0.0,0.36012614748724886,47,-46,5,-0.0008897717708995865,564,-563,5,-0.009437072788912313,1000,-999,5,0.1818079275993886
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_205.csv,80,0.06197833558858749,0.0,0.35554568129748837,21,-20,5,-0.0001305489005680464,31,-30,5,-0.029348933487976583,1000,-999,4,0.41147624242452835
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_104.csv,81,0.06510799485543903,0.0,0.35102347433345177,28,-27,5,-0.0052671769585018015,31,-30,5,-0.00951105522495178,204,-203,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_252.csv,82,0.06281907736688883,0.0,0.34655878559253317,26,-25,5,-0.015967175597274254,30,-29,5,-0.023619090338173186,291,-290,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_314.csv,83,0.06743651552825769,0.0,0.3421508834969842,29,-28,5,-0.0022820850195131256,31,-30,5,-0.007639811598906861,484,-483,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_209.csv,84,0.06614031349986492,0.0,0.3377990457740369,26,-25,5,-0.00495643955888798,29,-28,5,-0.01037900379383083,957,-956,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_177.csv,85,0.06335109645955027,0.0,0.3335025593375552,29,-28,5,-0.010013567838907951,31,-30,5,-0.010383029835158474,1000,-999,4,0.15442190089946756
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_200.csv,86,0.06661305344306154,0.0,0.3292607201711881,33,-32,5,-0.003267658378475359,336,-335,5,-0.003267658378475359,636,-635,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_446.csv,87,0.06542276147598534,0.0,0.3250728332130117,28,-27,5,-0.0040991569342258526,30,-29,5,-0.0040991569342258526,731,-730,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_135.csv,88,0.06919625757598505,0.0,0.3209382122416352,29,-28,5,-0.006288587696001897,31,-30,5,-0.006288587696001897,431,-430,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_427.csv,89,0.06814467910665108,0.0,0.3168561797637599,28,-27,5,-0.007458524057601457,29,-28,5,-0.00895967029871091,1000,-999,5,0.4600677252192728
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_29.csv,90,0.06774732879511826,0.0,0.31282606690316533,30,-29,5,-0.0019541482544358246,31,-30,5,-0.0019541482544358246,444,-443,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_78.csv,91,0.06654692262583917,0.0,0.30884721329110837,31,-30,5,-0.006316456219837625,31,-30,5,-0.006316456219837625,546,-545,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_89.csv,92,0.06306254277043792,0.0,0.30491896695811543,28,-27,5,-0.009919469816093946,31,-30,5,-0.01768644465492388,1000,-999,6,0.21600426735616876
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_368.csv,93,0.06759668222246412,0.0,0.30104068422715147,29,-28,5,-0.004519245464770465,31,-30,5,-0.007112959208895735,477,-476,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_415.csv,94,0.06631403132773464,0.0,0.2972117296081491,27,-26,5,-0.002491560328071596,31,-30,5,-0.002491560328071596,903,-902,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_123.csv,95,0.06408898602011819,0.0,0.29343147569387706,29,-28,5,-0.01650512032515946,28,-27,5,-0.002791056512729306,549,-548,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_169.csv,96,0.06775684214631808,0.0,0.2896993030571346,31,-30,5,-0.0060592732938534915,31,-30,5,-0.0060592732938534915,398,-397,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_74.csv,97,0.06724552610594582,0.0,0.2860146001492531,30,-29,5,-0.014230169498544025,30,-29,5,-0.003445365592715559,689,-688,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_174.csv,98,0.0656833123896877,0.0,0.28237676319988847,31,-30,5,-0.006770561875868409,31,-30,5,-0.006770561875868409,815,-814,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_246.csv,99,0.06198837997875169,0.0,0.27878519611808733,24,-23,5,-0.010840771487278413,31,-30,5,-0.03263333387797263,1000,-999,6,0.23431897543963132
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_453.csv,100,0.06653016922477127,0.0,0.2752393103946134,31,-30,5,-0.00032852679257068177,31,-30,5,-0.00032852679257068177,1000,-999,5,0.6040922121695634
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_180.csv,101,0.062388505763142296,0.0,0.2717385250055153,23,-22,5,-0.011766545631732038,28,-27,5,-0.016589366112683166,1000,-999,5,0.39597030714395587
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_25.csv,102,0.06976741503752013,0.0,0.26828226631692026,31,-30,5,-0.002564018896419718,31,-30,5,-0.002564018896419718,1000,-999,5,0.13195102020020222
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_474.csv,103,0.06898602471469442,0.0,0.26486996799103824,47,-46,5,7.585721323796631e-05,110,-109,5,7.585721323796631e-05,716,-715,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_216.csv,104,0.06370788399240918,0.0,0.2615010708933653,27,-26,5,-0.0023958287136965216,31,-30,5,-0.0023958287136965216,474,-473,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_378.csv,105,0.06657489079807707,0.0,0.25817502300106204,27,-26,5,-0.007939398822659635,31,-30,5,-0.011642744119832894,910,-909,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_213.csv,106,0.06897379922473404,0.0,0.2548912793125012,29,-28,5,-0.0033678985348117854,31,-30,5,-0.0033678985348117854,1000,-999,6,0.24486358379636036
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_162.csv,107,0.06489483624584287,0.0,0.2516493017579638,28,-27,5,-0.007726892014821001,31,-30,5,-0.00866838467134509,962,-961,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_115.csv,108,0.06493791385341831,0.0,0.24844855911147218,30,-29,5,-0.004582306697577199,24,-23,5,-0.0037366906653629726,594,-593,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_223.csv,109,0.06655619355967089,0.0,0.24528852690374392,30,-29,5,-0.012078917103062182,30,-29,5,-0.012078917103062182,1000,-999,5,0.25518757837818035
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_332.csv,110,0.06477761786483788,0.0,0.2421686873362531,30,-29,5,-0.014341431093987852,31,-30,5,-0.014341431093987852,1000,-999,5,0.039291728672867364
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_353.csv,111,0.06641832907331546,0.0,0.23908852919638438,31,-30,5,-0.011916637635739689,30,-29,5,-0.011916637635739689,436,-435,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_62.csv,112,0.06711068232771038,0.0,0.2360475477736666,30,-29,5,-0.007178941153164911,31,-30,5,-0.007178941153164911,397,-396,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_340.csv,113,0.06891479660192928,0.0,0.23304524477707186,81,-80,5,-0.0020745377252095157,518,-517,5,-0.004378985811029382,1000,-999,6,0.5152872286359781
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_260.csv,114,0.06723719673640448,0.0,0.230081128253365,26,-25,5,-0.0005345588269589534,31,-30,5,-0.022134038235847076,1000,-999,5,0.001311338489241653
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_274.csv,115,0.06376125406845783,0.0,0.2271547125064945,26,-25,5,-0.004826666505784495,30,-29,5,-0.005170717742809155,1000,-999,5,0.5020671472647357
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_16.csv,116,0.06739247179655662,0.0,0.22426551801800595,75,-74,5,-0.0026261460630550328,884,-883,5,-0.016377368526627245,679,-678,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_80.csv,117,0.06789064973077555,0.0,0.2214130713684692,68,-67,5,-0.006713692586023424,367,-366,5,-0.018769001681472396,160,-159,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_199.csv,118,0.06246430893826294,0.0,0.2185969051599041,22,-21,5,-0.002809838614781173,29,-28,5,-0.030321763302886412,1000,-999,6,0.4171692703733578
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_207.csv,119,0.06774474691980029,0.0,0.21581655793919396,101,-100,5,-0.013516533515047072,546,-545,5,-0.028831911429338893,1000,-999,5,0.6000895429780065
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_26.csv,120,0.0666709869360617,0.0,0.21307157412247185,26,-25,5,-0.0007128472312298697,28,-27,5,-0.0007128472312298697,1000,-999,5,0.5440181315580689
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_159.csv,121,0.0654609900991963,0.0,0.21036150392046982,31,-30,5,-0.0046440556665402,31,-30,5,-0.0046440556665402,965,-964,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_361.csv,122,0.06658363342205806,0.0,0.20768590326481623,67,-66,5,-0.0020354980341978947,390,-389,5,-0.0020354980341978947,730,-729,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_400.csv,123,0.0689860049202504,0.0,0.20504433373527234,28,-27,5,-0.0037207482251020896,29,-28,5,-0.0037207482251020896,898,-897,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_137.csv,124,0.06589094948483742,0.0,0.20243636248789254,28,-27,5,-0.004801968352725678,31,-30,5,-0.01234524656713303,840,-839,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_151.csv,125,0.06561295038457245,0.0,0.1998615621840998,26,-25,5,-0.0016792582097436843,31,-30,5,-0.011118287103301238,762,-761,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_495.csv,126,0.06448470863945513,0.0,0.1973195109206619,23,-22,5,-0.007669412258790298,31,-30,5,-0.016709742149936996,309,-308,5,0.0
