data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_rewards,MF_nnz,MF_OG,R_iters,R_rewards,R_nnz,R_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_113.csv,11,0.06596339663362162,0.0,0.8490323273986208,29,-28,5,-0.004359328818210733,28,-27,5,-0.018766235809408456,1000,-999,6,0.12109230384382391
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_348.csv,12,0.06413308387085585,0.0,0.8382334340197369,72,-71,5,-0.015967820092252314,31,-30,5,-0.015967820092252314,1000,-999,5,0.41576560557024284
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_363.csv,13,0.06693757412367028,0.0,0.8275718924170403,47,-46,5,-0.0009763277944801074,31,-30,5,-0.0009763277944801074,1000,-999,5,0.2417282110654503
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_350.csv,14,0.06590112690849707,0.0,0.8170459556050057,63,-62,5,-0.0029483972055786155,31,-30,5,-0.0029483972055786155,864,-863,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_2.csv,15,0.06367767411219628,0.0,0.8066538988181217,46,-45,5,-0.00963419060698583,27,-26,5,-0.0029183102537151946,284,-283,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_304.csv,16,0.06236513557600024,0.0,0.7963940192282739,84,-83,5,-0.027603499256771573,31,-30,5,-0.01204129818607246,1000,-999,4,0.7536393332738792
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_92.csv,17,0.07217833428768322,0.0,0.7862646356657214,106,-105,4,-0.00033752192852964556,550,-549,4,0.0,1000,-999,4,0.8021943054359097
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_477.csv,18,0.06527747082854245,0.0,0.7762640883436226,76,-75,5,-0.007863844753079092,30,-29,5,-0.007354447237835515,870,-869,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_338.csv,19,0.06394433402981094,0.0,0.7663907385860653,51,-50,5,-0.010849358842136232,28,-27,5,-0.004992280424766127,696,-695,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_50.csv,20,0.06535713042045314,0.0,0.7566429685595547,80,-79,5,-0.009343512436582326,31,-30,5,-0.00369054382687696,633,-632,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_480.csv,21,0.06691986483861814,0.0,0.7470191810079172,109,-108,5,2.4824216760950306e-05,31,-30,5,-0.005067734072467467,555,-554,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_115.csv,22,0.06493791385341831,0.0,0.7375177989905772,62,-61,5,-0.004582306697577199,24,-23,5,-0.0037366906653629726,1000,-999,5,0.22562470954548022
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_192.csv,23,0.07117162835983913,0.0,0.7281372656241614,574,-573,5,-0.0004729739584694517,616,-615,5,-0.00013279362007930366,1000,-999,3,1.1809742867902215
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_397.csv,24,0.06845371323991206,0.0,0.71887604382739,83,-82,5,-0.011457240602121216,396,-395,5,-0.006295096622363441,1000,-999,5,0.24250316917549508
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_31.csv,25,0.06526995568245131,0.0,0.7097326160692131,91,-90,5,-0.0012245416067124012,28,-27,5,-0.01756171629583909,1000,-999,5,0.5683896131637917
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_202.csv,26,0.06491741471220851,0.0,0.7007054841201497,86,-85,5,-0.03735938673403035,31,-30,5,-0.023104890958602332,1000,-999,7,0.2052768316563323
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_420.csv,27,0.06449238953761571,0.0,0.6917931688067901,62,-61,5,-0.011717050268114136,31,-30,5,-0.011717050268114136,464,-463,7,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_41.csv,28,0.0703648714244788,0.0,0.682994209769418,169,-168,4,8.402134555940856e-05,1000,-999,5,0.0023643296542402385,521,-520,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_195.csv,29,0.06977578814285494,0.0,0.6743071652227244,97,-96,5,-0.0023616476894670136,149,-148,5,-0.0023616476894670136,312,-311,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_171.csv,30,0.06602275677442697,0.0,0.6657306117195513,98,-97,5,-0.015451539754253792,27,-26,5,-0.0013943475938545072,1000,-999,6,0.7192601924593827
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_451.csv,31,0.06877699341664299,0.0,0.6572631439176526,93,-92,5,-0.022246035867420983,31,-30,5,-0.005190598704168947,1000,-999,5,0.01756902671907397
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_443.csv,32,0.06140311241026546,0.0,0.6489033743494148,47,-46,5,-0.0176740401793715,30,-29,5,-0.011133095100237097,486,-485,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_40.csv,33,0.06320212343083137,0.0,0.6406499331945089,54,-53,5,-0.0353245499449915,31,-30,5,-0.005162219132751263,1000,-999,5,0.22792873776598543
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_142.csv,34,0.06784582715560393,0.0,0.6325014680554323,35,-34,5,-0.010069432631187397,31,-30,5,-0.00514113076167917,864,-863,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_166.csv,35,0.06409662412440997,0.0,0.6244566437359081,38,-37,5,-0.03286281457208866,31,-30,5,-0.03286281457208866,1000,-999,6,0.21884398210117567
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_54.csv,36,0.06884382030614764,0.0,0.6165141420221025,46,-45,5,-0.001304990948791789,199,-198,5,-0.005229104675533073,514,-513,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_395.csv,37,0.06167568618487794,0.0,0.6086726614666215,34,-33,5,-0.040071407466288365,30,-29,5,-0.029987767458025442,1000,-999,3,0.7167729612608149
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_201.csv,38,0.07001544181417008,0.0,0.6009309171752603,36,-35,5,-0.0037000508392073922,321,-320,5,-0.006368793092912256,1000,-999,6,0.820992250449043
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_35.csv,39,0.06448681349331821,0.0,0.5932876405964593,36,-35,5,-0.014575420081933759,30,-29,5,-0.01945826868424226,353,-352,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_382.csv,40,0.06656062739718267,0.0,0.5857415793134447,36,-35,5,-0.008679083059276005,29,-28,5,-0.014073114357251199,700,-699,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_243.csv,41,0.0688995792121955,0.0,0.5782914968390049,39,-38,5,-0.006410592870137362,31,-30,5,-0.005105216228281979,1000,-999,5,0.5548630458770065
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_38.csv,42,0.0649185047224752,0.0,0.5709361724128857,44,-43,5,-0.0032400121126669244,28,-27,5,-0.0032400121126669244,779,-778,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_22.csv,43,0.06382485650348547,0.0,0.5636744008017557,40,-39,5,-0.027528312363047414,31,-30,5,-0.0019283260565541823,754,-753,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_114.csv,44,0.06419107031403459,0.0,0.5565049921017191,38,-37,5,-0.018045989109708765,29,-28,5,-0.012010147985533435,435,-434,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_36.csv,45,0.06749704261041131,0.0,0.5494267715433381,40,-39,5,-0.012228778974561014,31,-30,5,-0.011153455590574962,420,-419,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_110.csv,46,0.06544512943846506,0.0,0.5424385792991389,51,-50,5,-0.004138355682805253,31,-30,5,-0.004138355682805253,420,-419,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_196.csv,47,0.07119369590845841,0.0,0.5355392702935645,140,-139,3,0.0,377,-376,3,0.0,971,-970,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_71.csv,48,0.06492687497207938,0.0,0.5287277140153429,54,-53,5,-0.001665159374351224,31,-30,5,-0.001665159374351224,722,-721,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_366.csv,49,0.06627067232359088,0.0,0.5220027943322413,42,-41,5,-0.026783238456928,31,-30,5,-0.012518179732614841,1000,-999,6,0.24806659698387643
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_434.csv,50,0.06619184278550627,0.0,0.5153634093081814,49,-48,5,-0.01186572634347298,31,-30,5,-0.00696430699967728,1000,-999,4,0.5092709564127244
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_369.csv,51,0.06926035171854843,0.0,0.5088084710226752,62,-61,5,-0.009192293399463683,31,-30,5,-0.004329560164507488,1000,-999,5,0.5505553037278286
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_230.csv,52,0.06478206443151699,0.0,0.5023369053925635,52,-51,5,-0.021319479200890147,31,-30,5,-0.002696364525709957,1000,-999,4,0.038314176867092216
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_494.csv,53,0.07244150388646659,0.0,0.49594765199601337,1000,-999,5,0.0005161612248770353,484,-483,5,-0.0004672890428822195,550,-549,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_497.csv,54,0.06955874279060624,0.0,0.48963966389876107,62,-61,4,9.658029355797948e-05,1000,-999,5,0.0009554710525427765,1000,-999,4,0.6559446713994612
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_7.csv,55,0.06954595031474659,0.0,0.4834119074825641,247,-246,5,-0.0006650363793680217,537,-536,5,-0.004252019159921763,1000,-999,4,0.020619185899290935
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_181.csv,56,0.06628536447566062,0.0,0.47726336227583205,39,-38,5,-0.0020617355139758275,28,-27,5,-0.0020617355139758275,1000,-999,3,0.6399236024408502
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_306.csv,57,0.06761820571723891,0.0,0.47119302078641456,50,-49,5,-0.00092731249291656,29,-28,5,-0.00092731249291656,1000,-999,5,0.20494166836844852
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_131.csv,58,0.06781579458028286,0.0,0.4651998883365146,109,-108,5,-0.008041968095794487,60,-59,5,-0.004934896952948101,1000,-999,5,0.5541638587396163
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_467.csv,59,0.06526517273425607,0.0,0.4592829828997018,51,-50,5,-0.0031528711708306936,31,-30,5,-0.0031528711708306936,1000,-999,5,0.10794030978304402
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_419.csv,60,0.06588914636177585,0.0,0.4534413349399993,53,-52,5,-0.027494641503180907,31,-30,5,-0.007930666911595571,623,-622,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_28.csv,61,0.0676294881775664,0.0,0.44767398725301655,60,-59,5,-0.017443686801291384,31,-30,5,-0.002028913644586905,677,-676,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_3.csv,62,0.06779783735103481,0.0,0.4419799948091041,52,-51,5,-0.023077319362002746,29,-28,5,-0.017053973553323217,1000,-999,5,0.162292528242353
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_458.csv,63,0.06262819042142606,0.0,0.4363584245985008,66,-65,5,-0.012720470442364492,30,-29,5,-0.01011314998949936,415,-414,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_436.csv,64,0.07029459957326274,0.0,0.43080835547845325,533,-532,5,-0.0019432495069234782,578,-577,5,-0.0019432495069234782,797,-796,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_281.csv,65,0.0694219654709276,0.0,0.42532887802227887,827,-826,5,-0.004751999517799669,458,-457,5,-0.004751999517799669,1000,-999,4,0.4992196426651336
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_448.csv,66,0.06582353958455445,0.0,0.4199190943703468,61,-60,5,-0.018165787154431134,31,-30,5,-0.009666262056597204,1000,-999,5,0.25352751703926346
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_245.csv,67,0.06605961069069743,0.0,0.4145781180829574,63,-62,5,-0.009553818175515445,31,-30,5,-0.008205972228740019,115,-114,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_315.csv,68,0.0634205233963998,0.0,0.4093050739950916,70,-69,5,-0.032227423743630586,30,-29,5,-0.01193503277903238,491,-490,5,-0.12021063966703906
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_236.csv,69,0.0640334445575499,0.0,0.4040990980730063,89,-88,5,-0.022126497040737613,31,-30,5,-0.013993152635806591,1000,-999,5,0.426032587011511
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_433.csv,70,0.05935378755264687,0.0,0.39895933727265603,64,-63,5,-0.01697359266017402,31,-30,5,-0.04548262441399432,1000,-999,5,0.1898921564036051
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_45.csv,71,0.06520191385555425,0.0,0.3938849493999134,62,-61,5,-0.02763656087225027,31,-30,5,-0.016996400208055276,353,-352,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_251.csv,72,0.06557650365918496,0.0,0.38887510297257033,72,-71,5,-0.008440654863884787,126,-125,5,-0.005209445122755181,689,-688,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_283.csv,73,0.06292703343207637,0.0,0.3839289770840895,69,-68,5,-0.01684447120130313,31,-30,5,-0.01684447120130313,327,-326,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_482.csv,74,0.070071680504835,0.0,0.3790457612690943,555,-554,5,-0.001037849806692604,498,-497,5,-0.0005511753167159478,764,-763,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_233.csv,75,0.06900190385513714,0.0,0.3742246553705658,351,-350,4,-0.00428712654801907,900,-899,4,-0.0006460249492840568,44,-43,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_116.csv,76,0.06461764676696354,0.0,0.3694648694087305,73,-72,5,-0.013996392697427387,31,-30,5,-0.012273178291413752,1000,-999,5,0.435466991043445
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_180.csv,77,0.062388505763142296,0.0,0.36476562345161545,61,-60,5,-0.011766545631732038,28,-27,5,-0.016589366112683166,831,-830,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_67.csv,78,0.0637696343543421,0.0,0.36012614748724886,68,-67,5,-0.02447425160592437,31,-30,5,-0.01992980859396617,900,-899,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_172.csv,79,0.06569150585090477,0.0,0.35554568129748837,59,-58,5,-0.02084461026096926,30,-29,5,-0.00418413811387168,1000,-999,6,0.5318377548124628
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_118.csv,80,0.06790010267577018,0.0,0.35102347433345177,85,-84,5,-0.004335066301079643,28,-27,5,-0.004335066301079643,1000,-999,5,0.5757534469241956
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_447.csv,81,0.06616026234977357,0.0,0.34655878559253317,91,-90,5,-0.022663516262682152,31,-30,5,-0.01189182542435952,858,-857,7,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_101.csv,82,0.06864090123563794,0.0,0.3421508834969842,73,-72,5,-0.0009443133736790516,437,-436,5,-0.01940237152147226,395,-394,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_225.csv,83,0.06370335877147802,0.0,0.3377990457740369,59,-58,5,-0.0001965297827497364,31,-30,5,-0.02735001014951687,393,-392,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_75.csv,84,0.06729554474198361,0.0,0.3335025593375552,72,-71,5,-0.014581290969847373,31,-30,5,-0.0063352182820998314,1000,-999,5,0.3483549669000166
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_325.csv,85,0.06608560212129602,0.0,0.3292607201711881,80,-79,5,-0.023911739960464994,31,-30,5,-0.005345992232214386,720,-719,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_191.csv,86,0.06402576731010082,0.0,0.3250728332130117,73,-72,5,-0.013096723724330883,30,-29,5,-0.013096723724330883,1000,-999,4,0.2963977684170918
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_209.csv,87,0.06614031349986492,0.0,0.3209382122416352,63,-62,5,-0.01037900379383083,29,-28,5,-0.01037900379383083,785,-784,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_454.csv,88,0.06927879941458877,0.0,0.3168561797637599,81,-80,5,-0.007099142199062467,31,-30,5,-0.0019576725308732877,1000,-999,5,0.5308942171485563
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_161.csv,89,0.06719865207333464,0.0,0.31282606690316533,61,-60,5,-0.0002663162267543957,28,-27,5,-0.006887361898491456,770,-769,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_58.csv,90,0.07202097904170722,0.0,0.30884721329110837,475,-474,5,-0.0027439463194597457,178,-177,5,-0.002103435770735363,1000,-999,5,0.46597938913004927
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_334.csv,91,0.06380488323797563,0.0,0.30491896695811543,59,-58,5,-0.024277421547761125,30,-29,5,-0.017250354922825766,792,-791,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_367.csv,92,0.07049310314823624,0.0,0.30104068422715147,160,-159,3,-0.0018924483737884658,694,-693,3,0.0,612,-611,7,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_16.csv,93,0.06739247179655662,0.0,0.2972117296081491,70,-69,5,-0.008785927302723904,884,-883,5,-0.016377368526627245,688,-687,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_496.csv,94,0.06388406401911548,0.0,0.29343147569387706,77,-76,5,-0.01941526060123717,31,-30,5,-0.01404146990530001,1000,-999,5,0.3123748113564568
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_333.csv,95,0.0644361106117212,0.0,0.2896993030571346,69,-68,5,-0.019239555327927642,27,-26,5,-5.98440025067308e-05,284,-283,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_311.csv,96,0.06689462703988376,0.0,0.2860146001492531,85,-84,5,-0.004969657785173033,122,-121,5,-0.00801587213850994,1000,-999,5,1.2325298777400906
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_128.csv,97,0.060803944839305686,0.0,0.28237676319988847,79,-78,5,-0.01230905188975486,31,-30,5,-0.02704440593247569,1000,-999,5,0.1057546454350723
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_396.csv,98,0.06549936894581178,0.0,0.27878519611808733,96,-95,5,-0.004336844859113314,30,-29,5,-0.004336844859113314,1000,-999,5,0.35498787440320395
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_360.csv,99,0.0656301669637356,0.0,0.2752393103946134,90,-89,5,-0.003013153472580119,31,-30,5,-0.006682736593860757,571,-570,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_461.csv,100,0.06794497882616082,0.0,0.2717385250055153,87,-86,5,-0.002840347345041648,31,-30,5,-0.002840347345041648,1000,-999,6,0.3601451259600143
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_207.csv,101,0.06774474691980029,0.0,0.26828226631692026,73,-72,5,-0.01849561326978948,546,-545,5,-0.028831911429338893,1000,-999,4,0.8904432707846026
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_386.csv,102,0.06459509429835987,0.0,0.26486996799103824,92,-91,5,-0.0122165440522425,27,-26,5,-0.0122165440522425,1000,-999,5,0.3772830286501403
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_286.csv,103,0.06450213298957738,0.0,0.2615010708933653,98,-97,5,-0.02950086757554248,31,-30,5,-0.01941054582262727,1000,-999,5,0.8456091890604632
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_302.csv,104,0.06794551412528413,0.0,0.25817502300106204,82,-81,5,-0.010523433040531932,31,-30,5,-0.008575180903580743,591,-590,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_69.csv,105,0.06311244110957433,0.0,0.2548912793125012,88,-87,5,-0.0430393101505631,31,-30,5,-0.013864538483472941,566,-565,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_312.csv,106,0.06475202688024771,0.0,0.2516493017579638,75,-74,5,-0.003736888503111655,29,-28,5,-0.00035838425186626835,1000,-999,5,0.5205034264197096
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_265.csv,107,0.0669448524049343,0.0,0.24844855911147218,99,-98,5,-0.0284398534002458,31,-30,5,-0.012807847697687875,572,-571,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_330.csv,108,0.06585970301554815,0.0,0.24528852690374392,89,-88,5,-0.015912369616262537,30,-29,5,-0.01158974325159929,998,-997,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_106.csv,109,0.07174893323578155,0.0,0.2421686873362531,681,-680,5,5.94484502951986e-05,592,-591,5,-0.005352423610506608,690,-689,5,-0.1343926894917425
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_318.csv,110,0.06750926816362525,0.0,0.23908852919638438,81,-80,5,-0.01668793620056092,31,-30,5,-0.0018863762490125729,1000,-999,5,0.5353420753189334
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_349.csv,111,0.06389019454871657,0.0,0.2360475477736666,87,-86,5,-4.164159954117961e-05,31,-30,5,-0.016712696157202656,643,-642,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_418.csv,112,0.06906356107194116,0.0,0.23304524477707186,96,-95,5,-0.006738016050897764,29,-28,5,-0.003964512203401799,1000,-999,5,0.8298877727239363
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_137.csv,113,0.06589094948483742,0.0,0.230081128253365,77,-76,5,-0.00038155964707757735,31,-30,5,-0.01234524656713303,425,-424,5,-0.1245042308133281
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_431.csv,114,0.06560624360620772,0.0,0.2271547125064945,129,-128,5,-0.021785947398062323,30,-29,5,-0.021785947398062323,1000,-999,5,0.2744466562961142
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_481.csv,115,0.0663993416307748,0.0,0.22426551801800595,119,-118,5,-0.008970980965990374,31,-30,5,-0.007719289890863978,424,-423,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_491.csv,116,0.06810481979596515,0.0,0.2214130713684692,125,-124,5,-0.019681452202968283,31,-30,5,-0.004931995064708577,1000,-999,5,0.5562650692218188
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_62.csv,117,0.06711068232771038,0.0,0.2185969051599041,89,-88,5,-0.013496346418371096,31,-30,5,-0.007178941153164911,427,-426,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_403.csv,118,0.06921026551744289,0.0,0.21581655793919396,95,-94,5,-0.0156431007066927,90,-89,5,-0.008995949717205895,1000,-999,4,0.5518118160573501
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_151.csv,119,0.06561295038457245,0.0,0.21307157412247185,81,-80,5,-0.013130843790584565,31,-30,5,-0.011118287103301238,1000,-999,4,0.11748156723834008
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_300.csv,120,0.06684607805211004,0.0,0.21036150392046982,57,-56,5,-0.01616540717886436,282,-281,5,-0.006330809953422902,1000,-999,5,0.29068362180195634
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_153.csv,121,0.06394179513771922,0.0,0.20768590326481623,98,-97,5,-0.03637286225080425,31,-30,5,-0.010879246347747916,335,-334,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_263.csv,122,0.0656986796610921,0.0,0.20504433373527234,69,-68,5,-0.006947703487934377,26,-25,5,-0.006947703487934377,1000,-999,5,0.9534101703494484
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_425.csv,123,0.07162457263083512,0.0,0.20243636248789254,800,-799,3,-0.004430072584713518,1000,-999,5,0.00038818738970980307,783,-782,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_212.csv,124,0.06771089000126349,0.0,0.1998615621840998,95,-94,5,-0.010897552522179764,29,-28,5,-0.010897552522179764,562,-561,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_178.csv,125,0.06546499357669569,0.0,0.1973195109206619,105,-104,5,-0.010239344175009858,31,-30,5,-0.01614721096161074,815,-814,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_104.csv,126,0.06510799485543903,0.0,0.19480979216055963,106,-105,5,-0.0052671769585018015,31,-30,5,-0.00951105522495178,1000,-999,7,0.45564071080669705
