data,num_file,L0,L2,epsilon,RL_iters,RL_rewards,RL_NNZ,RL_OG,MF_iters,MF_rewards,MF_NNZ,MF_OG
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_21.csv,22,0.004526084603918174,0.0,0.47419229628581827,74,-73,1,0.0,151,-150,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_71.csv,23,0.004585879574571713,0.0,0.4592565227880705,51,-50,1,0.0,189,-188,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_29.csv,24,0.004553368865059537,0.0,0.4447911857181676,13,-12,1,0.0,266,-265,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_74.csv,25,0.004555614853565016,0.0,0.4307814676022983,25,-24,1,0.0,159,-158,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_98.csv,26,0.00458258411641115,0.0,0.4172130176769606,57,-56,1,0.0,49,-48,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_8.csv,27,0.004543673064906063,0.0,0.4040719371888484,41,-40,1,0.0,193,-192,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_65.csv,28,0.004562665920141447,0.0,0.39134476515775535,60,-59,1,0.0,78,-77,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_46.csv,29,0.0045455850941843986,0.0,0.37901846458790733,39,-38,1,0.0,68,-67,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_95.csv,30,0.00456190166686188,0.0,0.36708040911360046,108,-107,1,0.0,86,-85,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_32.csv,31,0.004573913879177768,0.0,0.3555183700654659,76,-75,1,0.0,247,-246,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_45.csv,32,0.004567612660328107,0.0,0.3443205039441115,70,-69,1,0.0,86,-85,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_88.csv,33,0.004537081373234153,0.0,0.3334753402883111,88,-87,1,0.0,210,-209,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_97.csv,34,0.004565567449953166,0.0,0.3229717699253115,37,-36,1,0.0,83,-82,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_42.csv,35,0.004542775154628907,0.0,0.3127990335912242,38,-37,1,0.0,11,-10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_94.csv,36,0.004539020007536524,0.0,0.3029467109098434,71,-70,1,0.0,83,-82,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_39.csv,37,0.004502764974220583,0.0,0.29340470971860155,57,-56,1,0.0,90,-89,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_43.csv,38,0.0045763590815817495,0.0,0.2841632557307282,52,-51,1,0.0,185,-184,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_92.csv,39,0.004578313887568958,0.0,0.2752128825230234,47,-46,1,0.0,131,-130,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_63.csv,40,0.004570674021895671,0.0,0.26654442183898786,36,-35,1,0.0,36,-35,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_57.csv,41,0.004587997872196137,0.0,0.2581489941973809,114,-113,1,0.0,121,-120,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_84.csv,42,0.0045665437220232565,0.0,0.250017999796579,70,-69,1,0.0,84,-83,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_99.csv,43,0.00457502733660838,0.0,0.2421431097054274,16,-15,1,0.0,128,-127,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_40.csv,44,0.004540853081710994,0.0,0.2345162573315528,103,-102,1,0.0,236,-235,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_93.csv,45,0.0045373409152835095,0.0,0.22712963015840198,103,-102,1,0.0,41,-40,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_87.csv,46,0.004564849590987159,0.0,0.21997566174254163,40,-39,2,0.0,85,-84,3,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_47.csv,47,0.004560831522832469,0.0,0.21304702396302067,174,-173,1,0.0,121,-120,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_56.csv,48,0.004530186302329213,0.0,0.20633661951485793,30,-29,1,0.0,259,-258,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_4.csv,49,0.004588034632472197,0.0,0.1998375746389636,104,-103,1,0.0,84,-83,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_35.csv,50,0.004585330463609048,0.0,0.19354323208104962,56,-55,1,0.0,36,-35,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_53.csv,51,0.004537261815986908,0.0,0.18744714427231354,42,-41,1,0.0,42,-41,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_27.csv,52,0.00459223151538272,0.0,0.18154306672491421,79,-78,1,0.0,76,-75,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_0.csv,53,0.004547400759509519,0.0,0.17582495163547077,148,-147,1,0.0,114,-113,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_30.csv,54,0.004590449347512305,0.0,0.17028694169003508,39,-38,1,0.0,50,-49,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,55,0.004604251532089199,0.0,0.16492336406419061,37,-36,1,0.0,87,-86,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_54.csv,56,0.004553803480340945,0.0,0.15972872461213045,69,-68,1,0.0,141,-140,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_48.csv,57,0.00455018668643755,0.0,0.15469770223876647,73,-72,1,0.0,89,-88,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_77.csv,58,0.004595178777565374,0.0,0.14982514344909878,42,-41,1,0.0,56,-55,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_55.csv,59,0.004584610583038619,0.0,0.14510605706926763,72,-71,1,0.0,201,-200,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,60,0.0045885242072301,0.0,0.14053560913387672,98,-97,1,0.0,127,-126,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_28.csv,61,0.00458657853903571,0.0,0.13610911793435218,23,-22,1,0.0,178,-177,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_17.csv,62,0.00454494231304198,0.0,0.13182204922326468,47,-46,1,0.0,67,-66,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_2.csv,63,0.004513296026710329,0.0,0.12767001156970312,80,-79,1,0.0,66,-65,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,64,0.0045674315265243235,0.0,0.12364875186094029,99,-98,1,0.0,109,-108,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_70.csv,65,0.004528630382052864,0.0,0.11975415094578534,35,-34,1,0.0,71,-70,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_58.csv,66,0.004565606996428682,0.0,0.11598221941515749,141,-140,1,0.0,67,-66,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_67.csv,67,0.004541393118069127,0.0,0.11232909351556097,43,-42,1,0.0,77,-76,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_19.csv,68,0.004556636582056726,0.0,0.10879103119127459,57,-56,1,-0.7768728275894675,117,-116,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,69,0.004571737331525181,0.0,0.10536440825120078,115,-114,1,0.0,178,-177,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_18.csv,70,0.004561873203679682,0.0,0.10204571465644949,70,-69,1,0.0,122,-121,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_36.csv,71,0.004554145390999283,0.0,0.09883155092485262,48,-47,1,0.0,207,-206,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_5.csv,72,0.00458638652233624,0.0,0.0957186246487265,28,-27,1,0.0,49,-48,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_52.csv,73,0.004552238526685571,0.0,0.09270374712231563,54,-53,1,0.0,112,-111,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_69.csv,74,0.004563732700078372,0.0,0.08978383007546258,104,-103,1,0.0,73,-72,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_85.csv,75,0.004534787527896511,0.0,0.0869558825101586,61,-60,1,0.0,76,-75,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_7.csv,76,0.004547188640411641,0.0,0.08421700763673458,33,-32,1,0.0,129,-128,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_82.csv,77,0.004568546031900023,0.0,0.08156439990655295,55,-54,1,0.0,88,-87,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_12.csv,78,0.004569387621880413,0.0,0.07899534213816255,91,-90,1,0.0,147,-146,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_72.csv,79,0.004544014933428095,0.0,0.07650720273397131,71,-70,1,0.0,78,-77,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_13.csv,80,0.004587707154614253,0.0,0.07409743298458665,50,-49,1,0.0,34,-33,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_11.csv,81,0.004571287872007795,0.0,0.07176356445806113,73,-72,1,0.0,161,-160,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_51.csv,82,0.0045510218533679125,0.0,0.06950320647137102,35,-34,1,0.0,103,-102,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_60.csv,83,0.004571539124424969,0.0,0.06731404364153491,58,-57,1,0.0,90,-89,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_83.csv,84,0.004542283493133408,0.0,0.06519383351386668,54,-53,1,0.0,38,-37,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_91.csv,85,0.004521674675920353,0.0,0.06314040426493162,108,-107,1,0.0,72,-71,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_3.csv,86,0.004560297503624967,0.0,0.06115165247785323,63,-62,1,0.0,106,-105,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_73.csv,87,0.004588231589308617,0.0,0.059225540987691706,71,-70,1,-0.832773362823259,253,-252,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_23.csv,88,0.0045372490279078,0.0,0.05736009679468747,123,-122,1,0.0,106,-105,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_34.csv,89,0.004566331891128775,0.0,0.05555340904323159,44,-43,1,0.0,95,-94,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_59.csv,90,0.004565814210987608,0.0,0.053803627064493376,122,-121,1,0.0,212,-211,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_26.csv,91,0.004574909628641229,0.0,0.052108958480699734,31,-30,1,0.0,177,-176,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,92,0.004547061349553972,0.0,0.05046766736912472,133,-132,1,0.0,115,-114,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_50.csv,93,0.004557423117412709,0.0,0.049990435314510855,162,-161,1,0.0,114,-113,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_49.csv,94,0.004583576828583124,0.0,0.049990435314510855,117,-116,1,0.0,69,-68,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_62.csv,95,0.004594376526524219,0.0,0.049990435314510855,51,-50,1,-0.7943670079875658,177,-176,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_80.csv,96,0.004569542466008257,0.0,0.049990435314510855,49,-48,1,0.0,65,-64,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_78.csv,97,0.00453301243675683,0.0,0.049990435314510855,59,-58,1,0.0,85,-84,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_10.csv,98,0.004576873130689156,0.0,0.049990435314510855,78,-77,1,0.0,56,-55,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_79.csv,99,0.004545378106969666,0.0,0.049990435314510855,152,-151,1,0.0,165,-164,2,0.0
