data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_nnz,MF_OG
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_27.csv,43,0.01,0.0,0.24184452547420793,10,11,1,0.0,42,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_22.csv,44,0.01,0.0,0.23422050957661888,7,12,1,4.238339196670944e-06,114,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_28.csv,45,0.01,0.0,0.2268368365947635,4,5,1,0.0,5,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_37.csv,46,0.01,0.0,0.21968592985016688,8,11,1,-0.7980980567845034,147,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_78.csv,47,0.01,0.0,0.21276045151498366,6,8,1,0.0,71,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_60.csv,48,0.01,0.0,0.2060532950823628,10,9,1,-0.09618089840719893,90,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_7.csv,49,0.01,0.0,0.19955757807418067,7,11,1,-0.7668031619950622,64,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_75.csv,50,0.01,0.0,0.19326663497865804,6,8,1,-0.7775911183169284,97,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_54.csv,51,0.01,0.0,0.18717401041061518,9,9,1,-0.7980184131307639,192,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_71.csv,52,0.01,0.0,0.18127345248734636,7,11,1,-0.8116857338167744,84,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_31.csv,53,0.01,0.0,0.17555890641331598,9,13,1,-0.800441250437918,66,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_98.csv,54,0.01,0.0,0.17002450826709364,6,10,1,-0.8094743391945591,16,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_50.csv,55,0.01,0.0,0.164664578984153,11,13,1,0.0,217,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_96.csv,56,0.01,0.0,0.15947361852935918,10,12,1,-0.781143843957685,111,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_0.csv,57,0.01,0.0,0.1544463002531655,9,15,1,-0.8071519241836477,113,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_74.csv,58,0.01,0.0,0.14957746542572783,9,10,1,-0.7659720976965111,84,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_40.csv,59,0.01,0.0,0.1448621179433287,5,7,1,0.0,182,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,60,0.01,0.0,0.14029541920167726,9,13,1,1.2956864477526082e-05,78,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_92.csv,61,0.01,0.0,0.1358726831308267,8,7,1,-0.7617803713383405,114,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_11.csv,62,0.01,0.0,0.13158937138661286,10,12,1,0.0,66,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_95.csv,63,0.01,0.0,0.1274410886936797,8,11,1,0.0,40,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,64,0.01,0.0,0.12342357833531402,5,9,1,-0.8278642242961904,22,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_90.csv,65,0.01,0.0,0.11953271778545999,6,9,1,0.0,214,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_32.csv,66,0.01,0.0,0.1157645144784326,8,12,1,0.0,243,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_45.csv,67,0.01,0.0,0.1121151017119883,8,12,1,-0.8133320366911021,102,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_59.csv,68,0.01,0.0,0.10858073467954882,7,11,1,-0.8093304320460024,28,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,69,0.01,0.0,0.10515778662750758,6,9,2,0.0,103,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_77.csv,70,0.01,0.0,0.10184274513367438,6,7,1,0.0,146,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_73.csv,71,0.01,0.0,0.09863220850304039,3,5,1,-0.7759203194773342,202,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_63.csv,72,0.01,0.0,0.09552288227716438,6,6,1,-0.7675597959541198,27,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_47.csv,73,0.01,0.0,0.09251157585359888,6,8,1,1.5230571805259446e-05,80,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_17.csv,74,0.01,0.0,0.0895951992118871,6,9,1,0.0,41,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_83.csv,75,0.01,0.0,0.08677075974277068,7,9,1,-0.7631336130907992,61,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_44.csv,76,0.01,0.0,0.08403535917735529,7,13,1,-0.7702770548937682,90,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_25.csv,77,0.01,0.0,0.08138619061308243,4,5,1,7.344797215234295e-06,95,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_79.csv,78,0.01,0.0,0.07882053563345573,8,13,1,-0.8062352737797229,46,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_70.csv,79,0.01,0.0,0.07633576151856661,6,8,1,0.0,7,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,80,0.01,0.0,0.07392931854355625,7,12,1,0.0,62,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_80.csv,81,0.01,0.0,0.07159873736224227,5,9,1,-0.8051272398529029,33,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_2.csv,82,0.01,0.0,0.06934162647322505,7,12,1,-0.7938872901989594,43,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_86.csv,83,0.01,0.0,0.0671556697658737,5,9,1,-0.7606125330726254,163,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_41.csv,84,0.01,0.0,0.06503862414367347,3,5,1,-0.7552670908931567,130,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_24.csv,85,0.01,0.0,0.06298831722249583,7,11,1,-0.8190972014061891,116,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_67.csv,86,0.01,0.0,0.06100264510142933,6,9,2,0.0,43,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_33.csv,87,0.01,0.0,0.05907957020388371,5,7,2,0.0,27,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_76.csv,88,0.01,0.0,0.05721711918675215,6,11,1,-0.7576585602307281,57,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_5.csv,89,0.01,0.0,0.05541338091548592,6,7,1,0.0,75,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,90,0.01,0.0,0.05366650450300381,4,6,1,-0.8133779532656494,108,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_43.csv,91,0.01,0.0,0.0519746974104237,8,14,1,-0.8051595094245211,17,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_55.csv,92,0.01,0.0,0.05033622360766767,8,13,1,0.0,174,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_65.csv,93,0.01,0.0,0.04993474027821914,7,11,1,0.0,27,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_68.csv,94,0.01,0.0,0.04993474027821914,5,7,1,0.0,82,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_39.csv,95,0.01,0.0,0.04993474027821914,5,9,1,-0.7406692674453388,73,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_13.csv,96,0.01,0.0,0.04993474027821914,7,13,1,-0.8133733497242036,83,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_57.csv,97,0.01,0.0,0.04993474027821914,11,12,1,-0.8219887527289034,88,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_97.csv,98,0.01,0.0,0.04993474027821914,6,7,1,4.6156966457416723e-05,42,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_53.csv,99,0.01,0.0,0.04993474027821914,6,7,1,0.0,68,1,0.0
