data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_rewards,MF_nnz,MF_OG,R_iters,R_rewards,R_nnz,R_OG
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_202.csv,59,0.06491741471220851,0.0,0.4651998883365146,59,-58,5,-0.04113159940943894,31,-30,5,-0.023104890958602332,253,-252,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_280.csv,60,0.06503113936467904,0.0,0.4592829828997018,48,-47,5,-0.038747603018419494,31,-30,5,-0.019846111718701667,532,-531,3,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_12.csv,61,0.06457744288465925,0.0,0.4534413349399993,45,-44,5,-0.009194863647560772,30,-29,5,-0.009194863647560772,974,-973,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_212.csv,62,0.06771089000126349,0.0,0.44767398725301655,46,-45,5,-0.010897552522179764,29,-28,5,-0.010897552522179764,752,-751,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_376.csv,63,0.06417866594456086,0.0,0.4419799948091041,73,-72,5,-0.02176126902913861,31,-30,5,-0.007159568218453196,538,-537,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_65.csv,64,0.06844414507219496,0.0,0.4363584245985008,61,-60,5,-0.00226313536797297,31,-30,5,-0.00226313536797297,566,-565,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_268.csv,65,0.06386686702531295,0.0,0.43080835547845325,58,-57,5,-0.02699284835063657,31,-30,5,-0.014486540916557017,1000,-999,5,0.4940231448750021
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_129.csv,66,0.0675721452142866,0.0,0.42532887802227887,48,-47,4,-0.009819148846430453,676,-675,4,0.0,447,-446,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_200.csv,67,0.06661305344306154,0.0,0.4199190943703468,97,-96,5,-0.0018870515012781575,336,-335,5,-0.003267658378475359,1000,-999,5,0.06496027179361077
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_353.csv,68,0.06641832907331546,0.0,0.4145781180829574,45,-44,5,-0.013652227027330582,30,-29,5,-0.011916637635739689,148,-147,4,-0.08708788114801941
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_112.csv,69,0.06793765974400771,0.0,0.4093050739950916,49,-48,5,-0.005706016626229073,28,-27,5,-0.005706016626229073,543,-542,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_492.csv,70,0.0663748366088092,0.0,0.4040990980730063,98,-97,5,-0.006054143294524596,708,-707,5,-0.008835283623404465,403,-402,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_44.csv,71,0.06591243831783035,0.0,0.39895933727265603,44,-43,5,-0.031077420406379543,29,-28,5,-0.012665560852856871,757,-756,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_134.csv,72,0.06724183625433015,0.0,0.3938849493999134,73,-72,5,-0.012188361728790582,31,-30,5,-0.00197413285938991,696,-695,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_346.csv,73,0.06871642085086169,0.0,0.38887510297257033,59,-58,5,-0.0048751244259730335,454,-453,5,-0.010111719526159078,869,-868,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_298.csv,74,0.0635273076581013,0.0,0.3839289770840895,56,-55,5,-0.0036117740036343106,31,-30,5,-0.004536115653461519,716,-715,7,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_459.csv,75,0.06829193335751774,0.0,0.3790457612690943,69,-68,5,-0.01350167057417368,336,-335,5,7.204742680900311e-05,699,-698,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_225.csv,76,0.06370335877147802,0.0,0.3742246553705658,43,-42,5,-0.00858404551712654,31,-30,5,-0.02735001014951687,760,-759,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_302.csv,77,0.06794551412528413,0.0,0.3694648694087305,54,-53,5,-0.009969292772485965,31,-30,5,-0.008575180903580743,1000,-999,5,0.8322083805296153
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_328.csv,78,0.06848564451136512,0.0,0.36476562345161545,81,-80,4,-0.007802756786135252,574,-573,4,0.0,1000,-999,6,0.44883480067671355
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_213.csv,79,0.06897379922473404,0.0,0.36012614748724886,48,-47,5,-0.012996197692948063,31,-30,5,-0.0033678985348117854,426,-425,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_374.csv,80,0.0644234355278748,0.0,0.35554568129748837,78,-77,5,-0.032668952033633354,31,-30,5,-0.01789677180465715,551,-550,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_145.csv,81,0.06798940080050361,0.0,0.35102347433345177,95,-94,5,-0.020321944834928954,31,-30,5,-0.012021852372096522,592,-591,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_468.csv,82,0.06367273689157905,0.0,0.34655878559253317,70,-69,5,-0.026209365880544858,31,-30,5,-0.026209365880544858,864,-863,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_179.csv,83,0.06763302620339982,0.0,0.3421508834969842,72,-71,5,-0.004886404018889908,31,-30,5,-0.0030251605180738493,1000,-999,5,1.0566979068677524
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_198.csv,84,0.06649141279777403,0.0,0.3377990457740369,77,-76,5,-0.026064303429270387,31,-30,5,-0.012032573752646769,457,-456,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_287.csv,85,0.06706499300482298,0.0,0.3335025593375552,58,-57,5,-0.02708654154985289,31,-30,5,-0.004027749161340069,279,-278,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_49.csv,86,0.06494031551778445,0.0,0.3292607201711881,60,-59,5,-0.007539239764941507,28,-27,5,-0.007539239764941507,502,-501,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_359.csv,87,0.06569759276511457,0.0,0.3250728332130117,60,-59,5,-0.02885016905555691,31,-30,5,-0.007760278681867905,763,-762,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_100.csv,88,0.06625381341441233,0.0,0.3209382122416352,51,-50,5,-0.008705838330577738,30,-29,5,-0.01765421021776885,636,-635,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_414.csv,89,0.06681477702495418,0.0,0.3168561797637599,59,-58,5,-0.0053150057255960895,87,-86,5,-0.0053150057255960895,1000,-999,5,1.0233375735257644
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_149.csv,90,0.06727447715391303,0.0,0.31282606690316533,67,-66,5,-0.0023857938202609553,452,-451,5,-0.003340735216137122,530,-529,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_73.csv,91,0.06494145292244353,0.0,0.30884721329110837,71,-70,5,-0.00524022408675631,30,-29,5,-0.0007201513742443844,1000,-999,7,0.7592061279436343
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_388.csv,92,0.0698534853016346,0.0,0.30491896695811543,291,-290,5,-0.008338737791377603,564,-563,5,-0.009437072788912313,753,-752,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_29.csv,93,0.06774732879511826,0.0,0.30104068422715147,57,-56,5,-0.0019541482544358246,31,-30,5,-0.0019541482544358246,936,-935,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_411.csv,94,0.06415380956587835,0.0,0.2972117296081491,75,-74,5,-0.01979237131046243,31,-30,5,-0.007145773304479975,1000,-999,5,0.5048088684959482
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_171.csv,95,0.06602275677442697,0.0,0.29343147569387706,65,-64,5,-0.0013943475938545072,27,-26,5,-0.0013943475938545072,710,-709,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_26.csv,96,0.0666709869360617,0.0,0.2896993030571346,47,-46,5,-0.0007128472312298697,28,-27,5,-0.0007128472312298697,757,-756,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_289.csv,97,0.07035353893455318,0.0,0.2860146001492531,529,-528,5,-0.008282430738307669,740,-739,5,-0.0010538277071577848,487,-486,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_4.csv,98,0.06704893717441397,0.0,0.28237676319988847,83,-82,5,-0.0019052070559354576,31,-30,5,-0.008258303874236324,1000,-999,5,0.5963692436107362
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_253.csv,99,0.06571890732878809,0.0,0.27878519611808733,81,-80,5,-0.012302956848398041,31,-30,5,-0.012302956848398041,315,-314,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_257.csv,100,0.06630859327748549,0.0,0.2752393103946134,92,-91,5,-0.012687678188789502,31,-30,5,-0.012687678188789502,400,-399,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_489.csv,101,0.06561476280234967,0.0,0.2717385250055153,55,-54,5,-0.02040053484563586,28,-27,5,-0.013757851023227992,982,-981,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_92.csv,102,0.07217833428768322,0.0,0.26828226631692026,367,-366,4,-0.004422720495104881,550,-549,4,0.0,1000,-999,4,0.4116638081237878
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_52.csv,103,0.06549701003082732,0.0,0.26486996799103824,79,-78,5,-0.01898208313719755,27,-26,5,-0.004866053488623285,780,-779,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_409.csv,104,0.06822180379370364,0.0,0.2615010708933653,86,-85,5,-0.005305956049516806,31,-30,5,-0.005305956049516806,1000,-999,5,0.5633319311165169
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_41.csv,105,0.0703648714244788,0.0,0.25817502300106204,692,-691,4,0.0,1000,-999,5,0.0023643296542402385,889,-888,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_30.csv,106,0.07088464681711555,0.0,0.2548912793125012,395,-394,4,0.0,661,-660,4,-0.0017564255694592747,682,-681,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_160.csv,107,0.06724934691985507,0.0,0.2516493017579638,74,-73,5,-0.013632614769124068,31,-30,5,-0.013632614769124068,1000,-999,5,0.7168320494172203
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_126.csv,108,0.06652824682100097,0.0,0.24844855911147218,86,-85,5,-0.019814331563266608,31,-30,5,-0.005104910320399451,767,-766,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_199.csv,109,0.06246430893826294,0.0,0.24528852690374392,104,-103,5,-0.0433385670362538,29,-28,5,-0.030321763302886412,455,-454,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_196.csv,110,0.07119369590845841,0.0,0.2421686873362531,243,-242,3,-0.006649909554461528,377,-376,3,0.0,526,-525,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_124.csv,111,0.06913633143655204,0.0,0.23908852919638438,111,-110,5,-0.009705797906497882,30,-29,5,-0.009705797906497882,1000,-999,5,0.3404660898800412
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_42.csv,112,0.06596906504580419,0.0,0.2360475477736666,79,-78,5,-0.012691491043736633,31,-30,5,-0.0011760542585837691,1000,-999,3,0.5426456469903974
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_479.csv,113,0.06381628820713905,0.0,0.23304524477707186,66,-65,5,-0.004649196754863649,27,-26,5,-0.004649196754863649,1000,-999,4,0.1559837362498906
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_369.csv,114,0.06926035171854843,0.0,0.230081128253365,88,-87,5,-0.004329560164507488,31,-30,5,-0.004329560164507488,850,-849,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_485.csv,115,0.06766927380332585,0.0,0.2271547125064945,92,-91,5,-0.0006924444921471008,31,-30,5,-0.0006924444921471008,915,-914,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_394.csv,116,0.0646784110946025,0.0,0.22426551801800595,68,-67,5,-0.028677479565528755,28,-27,5,-0.013934102510760648,751,-750,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_373.csv,117,0.06992484468267322,0.0,0.2214130713684692,141,-140,3,6.084874686699889e-05,1000,-999,5,0.003932249673104499,453,-452,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_138.csv,118,0.06553338297486962,0.0,0.2185969051599041,71,-70,5,-0.015291315713839584,26,-25,5,-0.003984514795943883,682,-681,4,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_426.csv,119,0.06316127285126825,0.0,0.21581655793919396,75,-74,5,-0.04448753775993129,31,-30,5,-0.023406937288166237,635,-634,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_260.csv,120,0.06723719673640448,0.0,0.21307157412247185,117,-116,5,-0.006085335828727312,31,-30,5,-0.022134038235847076,1000,-999,4,0.5029323047903514
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_235.csv,121,0.06551068505131684,0.0,0.21036150392046982,83,-82,5,-0.027521802889896137,31,-30,5,-0.0018256916561231174,898,-897,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_297.csv,122,0.06882296229578476,0.0,0.20768590326481623,138,-137,5,-0.01975999760382177,147,-146,5,-0.0029158077586450572,785,-784,6,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_43.csv,123,0.06806393283925764,0.0,0.20504433373527234,229,-228,5,-0.005830498361188375,487,-486,5,-0.0015384224147636401,1000,-999,6,0.4762787158875699
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_69.csv,124,0.06311244110957433,0.0,0.20243636248789254,96,-95,5,-0.0430393101505631,31,-30,5,-0.013864538483472941,1000,-999,5,0.9877347079961991
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_486.csv,125,0.06476191437709432,0.0,0.1998615621840998,126,-125,5,-0.023233421859831013,31,-30,5,-0.006837574748306544,1000,-999,5,0.18657867178623153
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_447.csv,126,0.06616026234977357,0.0,0.1973195109206619,127,-126,5,-0.04137966493341513,31,-30,5,-0.01189182542435952,203,-202,5,0.0
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_118.csv,127,0.06790010267577018,0.0,0.19480979216055963,121,-120,5,-0.004335066301079643,28,-27,5,-0.004335066301079643,1000,-999,5,0.002573284991566333
x_gen_syn_n3_p50_corr0.5_snr5.0_seed2022_417.csv,128,0.0644359248607769,0.0,0.19233199466473272,88,-87,5,-0.013255063488154323,30,-29,5,-0.013255063488154323,323,-322,6,0.0
